Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
08.06.2019 00:00:25;1559944825072;10;0;1;2;0;0;4
08.06.2019 00:01:35;1559944895067;10;0;0;1;0;0;0
08.06.2019 00:02:45;1559944965062;10;0;0;5;0;0;4
08.06.2019 00:03:55;1559945035058;10;0;0;0;3;0;0
08.06.2019 00:05:05;1559945105053;10;0;0;5;0;0;4
08.06.2019 00:06:15;1559945175049;10;0;0;0;1;0;0
08.06.2019 00:07:25;1559945245044;10;0;0;0;5;0;1
08.06.2019 00:08:25;1559945305045;10;0;2;3;1;0;4
08.06.2019 00:09:25;1559945365072;10;0;2;0;4;2;3
08.06.2019 00:10:35;1559945435031;10;0;0;5;0;0;0
08.06.2019 00:12:06;1559945526026;10;0;0;2;2;2;4
08.06.2019 00:13:15;1559945595057;10;0;0;0;4;1;4
08.06.2019 00:14:25;1559945665055;10;0;0;5;0;0;0
08.06.2019 00:15:35;1559945735052;10;0;0;4;0;0;0
08.06.2019 00:16:45;1559945805050;10;0;0;5;0;0;0
08.06.2019 00:17:56;1559945876003;10;0;0;0;4;0;1
08.06.2019 00:19:05;1559945945996;10;0;0;5;0;0;4
08.06.2019 00:20:14;1559946014992;10;0;3;0;4;1;3
08.06.2019 00:21:15;1559946075014;10;0;0;0;4;1;3
08.06.2019 00:22:15;1559946135015;10;0;0;0;2;0;0
08.06.2019 00:23:25;1559946205028;10;0;0;0;4;2;4
08.06.2019 00:24:25;1559946265976;10;0;0;5;0;0;4
08.06.2019 00:25:34;1559946334971;10;0;0;5;0;0;4
08.06.2019 00:26:35;1559946395001;10;0;2;1;2;2;4
08.06.2019 00:27:35;1559946455010;10;0;1;2;2;2;4
08.06.2019 00:28:45;1559946525960;10;0;0;0;5;2;4
08.06.2019 00:29:55;1559946595955;10;0;0;0;5;1;2
08.06.2019 00:31:05;1559946665950;10;0;0;5;0;0;4
08.06.2019 00:32:15;1559946735945;10;0;0;0;3;0;1
08.06.2019 00:33:25;1559946805940;10;0;0;5;0;0;4
08.06.2019 00:34:35;1559946875936;10;0;0;0;1;0;0
08.06.2019 00:35:45;1559946945930;10;0;0;5;1;0;4
08.06.2019 00:36:54;1559947014956;10;0;2;0;4;2;4
08.06.2019 00:37:55;1559947075921;10;0;0;5;0;0;4
08.06.2019 00:39:05;1559947145916;10;0;0;0;5;0;1
08.06.2019 00:40:15;1559947215912;10;0;0;0;5;1;2
08.06.2019 00:41:25;1559947285907;10;0;0;0;4;2;4
08.06.2019 00:42:35;1559947355901;10;0;0;5;0;0;4
08.06.2019 00:43:45;1559947425897;10;0;0;5;0;0;1
08.06.2019 00:44:55;1559947495893;10;0;0;0;4;0;1
08.06.2019 00:46:05;1559947565888;10;0;0;5;0;0;4
08.06.2019 00:47:15;1559947635883;10;0;0;4;0;0;0
08.06.2019 00:48:25;1559947705880;10;0;0;5;0;0;4
08.06.2019 00:49:35;1559947775875;10;0;0;5;0;0;1
08.06.2019 00:50:45;1559947845870;10;0;0;0;5;2;3
08.06.2019 00:51:55;1559947915866;10;0;0;2;0;0;0
08.06.2019 00:53:05;1559947985860;10;0;0;5;0;0;4
08.06.2019 00:54:15;1559948055856;10;0;0;4;0;0;0
08.06.2019 00:55:25;1559948125852;10;0;1;0;4;1;3
08.06.2019 00:56:35;1559948195846;10;0;2;0;3;2;4
08.06.2019 00:57:45;1559948265841;10;0;0;0;5;0;1
08.06.2019 00:58:55;1559948335838;10;0;0;0;5;1;3
08.06.2019 01:00:05;1559948405832;10;0;0;4;0;0;0
08.06.2019 01:01:15;1559948475829;10;0;0;1;3;2;4
08.06.2019 01:02:25;1559948545828;10;0;0;0;3;0;0
08.06.2019 01:03:35;1559948615826;10;0;0;5;0;0;1
