Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
19.06.2019 00:01:03;1560895263866;10;0;3;16;3;3;3
19.06.2019 00:02:13;1560895333865;10;0;3;15;3;3;3
19.06.2019 00:03:23;1560895403863;10;0;3;13;3;3;3
19.06.2019 00:04:33;1560895473862;10;0;3;13;3;2;3
19.06.2019 00:05:43;1560895543855;10;0;1;9;3;2;3
19.06.2019 00:06:53;1560895613857;10;0;3;13;3;2;3
19.06.2019 00:08:03;1560895683851;10;0;2;9;3;2;3
19.06.2019 00:09:03;1560895743853;10;0;3;16;3;3;3
19.06.2019 00:10:13;1560895813852;10;0;2;13;3;3;3
19.06.2019 00:11:23;1560895883851;10;0;3;17;3;2;3
19.06.2019 00:12:33;1560895953848;10;0;3;11;3;2;3
19.06.2019 00:13:33;1560896013851;10;0;3;18;3;2;3
19.06.2019 00:14:43;1560896083845;10;0;3;15;3;2;3
19.06.2019 00:15:53;1560896153844;10;0;3;15;3;3;3
19.06.2019 00:17:03;1560896223837;10;0;2;9;3;2;3
19.06.2019 00:18:03;1560896283839;10;0;3;16;3;3;3
19.06.2019 00:19:13;1560896353833;10;0;1;9;3;2;3
19.06.2019 00:20:13;1560896413835;10;0;3;16;3;3;3
19.06.2019 00:21:13;1560896473835;10;0;3;16;3;3;3
19.06.2019 00:22:23;1560896543833;10;0;3;16;3;2;3
19.06.2019 00:23:33;1560896613831;10;0;3;13;3;2;3
19.06.2019 00:24:43;1560896683829;10;0;3;14;3;2;3
19.06.2019 00:25:53;1560896753825;10;0;1;10;3;2;3
19.06.2019 00:27:03;1560896823823;10;0;2;8;3;2;3
19.06.2019 00:28:13;1560896893825;10;0;3;14;3;3;3
19.06.2019 00:29:23;1560896963827;10;0;3;17;3;2;3
19.06.2019 00:30:33;1560897033817;10;0;3;18;3;2;3
19.06.2019 00:31:33;1560897093817;10;0;2;11;3;3;3
19.06.2019 00:32:43;1560897163814;10;0;1;9;3;2;3
19.06.2019 00:33:53;1560897233813;10;0;2;11;3;3;3
19.06.2019 00:34:53;1560897293814;10;0;3;14;2;2;3
19.06.2019 00:36:03;1560897363809;10;0;3;11;3;2;3
19.06.2019 00:37:13;1560897433810;10;0;3;16;3;2;3
19.06.2019 00:38:23;1560897503808;10;0;3;16;3;3;3
19.06.2019 00:39:23;1560897563809;10;0;3;18;3;2;3
19.06.2019 00:40:33;1560897633801;10;0;2;9;3;2;3
19.06.2019 00:41:43;1560897703804;10;0;2;13;3;3;3
19.06.2019 00:42:53;1560897773801;10;0;3;16;3;3;3
19.06.2019 00:44:03;1560897843801;10;0;3;17;3;2;3
19.06.2019 00:45:13;1560897913794;10;0;2;9;3;2;3
19.06.2019 00:46:13;1560897973795;10;0;3;13;3;3;3
19.06.2019 00:47:13;1560898033797;10;0;3;16;3;2;3
19.06.2019 00:48:13;1560898093797;10;0;3;17;2;2;3
19.06.2019 00:49:23;1560898163791;10;0;2;11;3;2;3
19.06.2019 00:50:23;1560898223794;10;0;3;17;2;2;3
19.06.2019 00:51:33;1560898293786;10;0;2;11;3;2;3
19.06.2019 00:52:33;1560898353791;10;0;3;17;2;2;3
19.06.2019 00:53:43;1560898423781;10;0;1;9;3;2;3
19.06.2019 00:54:43;1560898483782;10;0;2;10;3;2;3
19.06.2019 00:55:43;1560898543786;10;0;3;18;2;2;3
19.06.2019 00:56:53;1560898613785;10;0;3;17;2;2;3
19.06.2019 00:58:03;1560898683779;10;0;3;17;3;2;3
19.06.2019 00:59:13;1560898753777;10;0;3;13;3;2;3
19.06.2019 01:00:23;1560898823776;10;0;3;16;3;2;3
19.06.2019 01:01:33;1560898893778;10;0;3;16;3;2;3
19.06.2019 01:02:43;1560898963781;10;0;3;18;3;2;3
19.06.2019 01:03:53;1560899033782;10;0;3;17;3;2;3
19.06.2019 01:05:03;1560899103781;10;0;3;13;3;2;3
19.06.2019 01:06:13;1560899173782;10;0;3;16;2;2;3
19.06.2019 01:07:23;1560899243779;10;0;1;9;3;2;3
19.06.2019 01:08:23;1560899303779;10;0;2;9;3;2;3
19.06.2019 01:09:23;1560899363781;10;0;1;9;3;2;3
19.06.2019 01:10:23;1560899423782;10;0;2;11;3;3;3
19.06.2019 01:11:23;1560899483790;10;0;3;17;2;2;3
19.06.2019 01:12:33;1560899553788;10;0;3;17;3;2;3
19.06.2019 01:13:33;1560899613792;10;0;3;17;3;2;3
19.06.2019 01:14:43;1560899683786;10;0;1;8;3;2;3
