Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye;InsideTable2;InsideWork2
10.07.2019 00:27:10;1562711230012;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 00:28:10;1562711290013;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 00:29:10;1562711350014;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 00:30:10;1562711410016;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 00:31:10;1562711470017;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 00:32:10;1562711530017;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 00:33:10;1562711590020;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 00:34:10;1562711650020;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 00:35:10;1562711710022;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 00:36:10;1562711770022;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 00:37:10;1562711830022;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 00:38:10;1562711890023;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 00:39:10;1562711950024;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 00:40:10;1562712010026;10.00;0.00;0.03;0.00;0.00;26.00;2.00;0.00;0.00
10.07.2019 00:41:10;1562712070027;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 00:42:10;1562712130028;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 00:43:10;1562712190030;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 00:44:10;1562712250032;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 00:45:10;1562712310033;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 00:46:10;1562712370034;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 00:47:10;1562712430035;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 00:48:10;1562712490035;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
10.07.2019 00:49:10;1562712550038;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
10.07.2019 00:50:10;1562712610038;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 00:51:10;1562712670039;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 00:52:10;1562712730041;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 00:53:10;1562712790041;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 00:54:10;1562712850044;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 00:55:10;1562712910044;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 00:56:10;1562712970045;10.00;0.00;0.03;0.00;0.00;34.00;2.00;0.00;0.00
10.07.2019 00:57:10;1562713030048;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 00:58:10;1562713090049;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 00:59:10;1562713150050;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:00:10;1562713210050;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 01:01:10;1562713270052;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:02:10;1562713330054;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 01:03:10;1562713390054;10.00;0.00;0.03;0.00;0.00;28.00;2.00;0.00;0.00
10.07.2019 01:04:10;1562713450055;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
10.07.2019 01:05:10;1562713510057;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 01:06:10;1562713570057;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:07:10;1562713630060;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 01:08:10;1562713690060;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 01:09:10;1562713750061;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 01:10:10;1562713810061;10.00;0.00;0.03;0.00;0.00;30.00;2.00;0.00;0.00
10.07.2019 01:11:10;1562713870064;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 01:12:20;1562713940064;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:13:20;1562714000064;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:14:20;1562714060066;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:15:20;1562714120068;10.00;0.00;0.03;0.00;0.00;34.00;2.00;0.00;0.00
10.07.2019 01:16:20;1562714180069;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 01:17:20;1562714240069;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:18:20;1562714300070;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:19:20;1562714360072;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
10.07.2019 01:20:20;1562714420074;10.00;0.00;0.03;0.00;0.00;31.00;2.00;0.00;0.00
10.07.2019 01:21:20;1562714480075;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:22:20;1562714540076;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 01:23:20;1562714600077;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
10.07.2019 01:24:20;1562714660079;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
10.07.2019 01:25:20;1562714720080;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 01:26:20;1562714780080;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 01:27:20;1562714840082;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 01:28:20;1562714900083;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:29:20;1562714960085;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
10.07.2019 01:30:20;1562715020086;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 01:31:20;1562715080087;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:32:20;1562715140088;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 01:33:20;1562715200092;10.00;10.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 01:34:30;1562715270091;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 01:35:30;1562715330092;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:36:30;1562715390094;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:37:30;1562715450094;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
10.07.2019 01:38:30;1562715510096;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
10.07.2019 01:39:30;1562715570096;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 01:40:30;1562715630097;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:41:30;1562715690099;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 01:42:40;1562715760099;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 01:43:40;1562715820100;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 01:44:40;1562715880101;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 01:45:40;1562715940102;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 01:46:40;1562716000103;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 01:47:40;1562716060104;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 01:48:40;1562716120106;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 01:49:40;1562716180108;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 01:50:40;1562716240109;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:51:40;1562716300111;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 01:52:40;1562716360111;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 01:53:40;1562716420112;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 01:54:40;1562716480114;10.00;0.00;0.03;0.00;0.00;28.00;2.00;0.00;0.00
10.07.2019 01:55:40;1562716540114;10.00;0.00;0.03;0.00;0.00;35.00;2.00;0.00;0.00
10.07.2019 01:56:40;1562716600115;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 01:57:40;1562716660118;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 01:58:40;1562716720118;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 01:59:40;1562716780120;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 02:00:40;1562716840121;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:01:40;1562716900121;10.00;0.00;0.03;0.00;0.00;28.00;2.00;0.00;0.00
10.07.2019 02:02:40;1562716960124;10.00;0.00;0.03;0.00;0.00;34.00;2.00;0.00;0.00
10.07.2019 02:03:40;1562717020125;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 02:04:40;1562717080126;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 02:05:40;1562717140128;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 02:06:50;1562717210129;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
10.07.2019 02:07:50;1562717270130;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:08:50;1562717330131;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 02:09:50;1562717390133;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 02:10:50;1562717450134;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:11:50;1562717510134;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 02:12:50;1562717570136;10.00;0.00;0.03;0.00;0.00;24.00;2.00;0.00;0.00
10.07.2019 02:13:50;1562717630138;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:14:50;1562717690138;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:15:50;1562717750139;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 02:16:50;1562717810139;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:17:50;1562717870141;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 02:18:50;1562717930141;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:19:50;1562717990142;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:20:50;1562718050144;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:21:50;1562718110145;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 02:22:50;1562718170147;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 02:23:50;1562718230148;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 02:24:50;1562718290148;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 02:25:50;1562718350149;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:26:50;1562718410152;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 02:27:50;1562718470153;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:28:50;1562718530153;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 02:29:50;1562718590155;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 02:30:50;1562718650156;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 02:31:50;1562718710158;10.00;0.00;0.03;0.00;0.00;29.00;2.00;0.00;0.00
10.07.2019 02:32:50;1562718770158;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 02:33:50;1562718830159;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:34:50;1562718890162;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:36:00;1562718960162;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 02:37:00;1562719020163;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 02:38:00;1562719080164;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 02:39:00;1562719140166;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 02:40:00;1562719200168;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 02:41:00;1562719260168;10.00;0.00;0.03;0.00;0.00;23.00;2.00;0.00;0.00
10.07.2019 02:42:00;1562719320170;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 02:43:00;1562719380170;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:44:00;1562719440172;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 02:45:00;1562719500172;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:46:00;1562719560173;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 02:47:00;1562719620174;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 02:48:00;1562719680176;10.00;0.00;0.03;0.00;0.00;31.00;2.00;0.00;0.00
10.07.2019 02:49:00;1562719740176;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 02:50:00;1562719800177;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 02:51:00;1562719860179;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:52:00;1562719920181;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 02:53:00;1562719980182;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 02:54:00;1562720040183;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 02:55:00;1562720100183;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 02:56:00;1562720160185;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 02:57:00;1562720220187;10.00;0.00;0.03;0.00;0.00;24.00;2.00;0.00;0.00
10.07.2019 02:58:00;1562720280188;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 02:59:00;1562720340188;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 03:00:00;1562720400191;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:01:10;1562720470191;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:02:10;1562720530193;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
10.07.2019 03:03:10;1562720590194;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
10.07.2019 03:04:10;1562720650195;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 03:05:10;1562720710196;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
10.07.2019 03:06:10;1562720770196;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 03:07:10;1562720830199;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 03:08:10;1562720890199;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 03:09:10;1562720950201;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:10:10;1562721010201;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:11:10;1562721070203;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 03:12:10;1562721130205;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:13:10;1562721190205;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 03:14:10;1562721250207;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 03:15:10;1562721310208;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 03:16:10;1562721370210;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:17:10;1562721430211;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:18:10;1562721490211;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
10.07.2019 03:19:10;1562721550213;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:20:10;1562721610215;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:21:20;1562721680215;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:22:20;1562721740216;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:23:20;1562721800216;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:24:20;1562721860218;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 03:25:20;1562721920219;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:26:20;1562721980219;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:27:20;1562722040221;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:28:20;1562722100222;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 03:29:20;1562722160223;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 03:30:20;1562722220225;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:31:20;1562722280225;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
10.07.2019 03:32:20;1562722340227;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 03:33:20;1562722400229;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:34:20;1562722460230;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 03:35:20;1562722520232;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 03:36:20;1562722580233;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:37:20;1562722640233;10.00;0.00;0.03;0.00;0.00;29.00;2.00;0.00;0.00
10.07.2019 03:38:20;1562722700235;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:39:20;1562722760236;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
10.07.2019 03:40:20;1562722820237;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 03:41:20;1562722880238;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:42:20;1562722940239;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:43:20;1562723000241;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 03:44:20;1562723060243;10.00;0.00;0.03;0.00;0.00;30.00;2.00;0.00;0.00
10.07.2019 03:45:20;1562723120244;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
10.07.2019 03:46:20;1562723180244;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:47:20;1562723240247;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:48:20;1562723300248;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:49:20;1562723360248;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:50:20;1562723420249;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 03:51:20;1562723480250;10.00;0.00;0.03;0.00;0.00;31.00;2.00;0.00;0.00
10.07.2019 03:52:20;1562723540251;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 03:53:20;1562723600253;10.00;0.00;0.03;0.00;0.00;23.00;2.00;0.00;0.00
10.07.2019 03:54:20;1562723660253;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
10.07.2019 03:55:20;1562723720254;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:56:20;1562723780256;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:57:20;1562723840257;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 03:58:20;1562723900257;10.00;0.00;0.03;0.00;0.00;25.00;2.00;0.00;0.00
10.07.2019 03:59:20;1562723960259;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 04:00:20;1562724020259;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 04:01:20;1562724080262;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 04:02:30;1562724150263;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 04:03:30;1562724210263;10.00;0.00;0.03;0.00;0.00;31.00;2.00;0.00;0.00
10.07.2019 04:04:30;1562724270264;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
10.07.2019 04:05:30;1562724330267;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 04:06:30;1562724390268;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
10.07.2019 04:07:30;1562724450269;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 04:08:30;1562724510269;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
10.07.2019 04:09:30;1562724570271;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
10.07.2019 04:10:30;1562724630272;10.00;0.00;0.03;0.00;0.00;23.00;3.00;0.00;0.00
10.07.2019 04:11:30;1562724690273;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
10.07.2019 04:12:30;1562724750274;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
10.07.2019 04:13:30;1562724810277;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
