Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
13.05.2019 00:00:13;1557698413659;10;0;0;5;2;2;3
13.05.2019 00:01:23;1557698483652;10;0;0;4;2;2;3
13.05.2019 00:02:33;1557698553644;10;0;0;8;1;1;3
13.05.2019 00:03:43;1557698623638;10;0;0;4;2;2;3
13.05.2019 00:04:53;1557698693630;10;0;0;7;2;1;3
13.05.2019 00:06:03;1557698763624;10;0;1;9;1;1;2
13.05.2019 00:07:13;1557698833614;10;0;1;9;1;1;3
13.05.2019 00:08:23;1557698903608;10;0;1;7;2;2;3
13.05.2019 00:09:33;1557698973600;10;0;1;7;2;1;3
13.05.2019 00:10:43;1557699043593;10;0;0;10;1;1;3
13.05.2019 00:11:53;1557699113584;10;0;1;6;2;2;3
13.05.2019 00:13:03;1557699183576;10;0;1;8;1;1;3
13.05.2019 00:14:13;1557699253569;10;0;1;7;1;1;3
13.05.2019 00:15:23;1557699323561;10;0;1;7;2;2;3
13.05.2019 00:16:33;1557699393554;10;0;1;10;1;1;3
13.05.2019 00:17:43;1557699463545;10;0;0;5;2;2;3
13.05.2019 00:18:53;1557699533538;10;0;1;6;2;2;3
13.05.2019 00:20:03;1557699603530;10;0;0;5;1;1;2
13.05.2019 00:21:13;1557699673522;10;0;1;10;1;1;3
13.05.2019 00:22:23;1557699743514;10;0;0;7;1;1;3
13.05.2019 00:23:33;1557699813506;10;0;1;6;1;2;3
13.05.2019 00:24:43;1557699883499;10;0;1;9;1;1;3
13.05.2019 00:25:53;1557699953490;10;0;0;6;1;1;3
13.05.2019 00:27:03;1557700023482;10;0;0;5;2;2;3
13.05.2019 00:28:13;1557700093475;10;0;1;7;1;1;3
13.05.2019 00:29:23;1557700163469;10;0;1;10;1;1;3
13.05.2019 00:30:33;1557700233460;10;0;0;7;1;1;3
13.05.2019 00:31:43;1557700303452;10;0;1;7;1;1;3
13.05.2019 00:32:53;1557700373445;10;0;1;5;2;2;3
13.05.2019 00:34:03;1557700443438;10;0;0;4;2;2;3
13.05.2019 00:35:13;1557700513429;10;0;0;5;2;2;3
13.05.2019 00:36:23;1557700583421;10;0;1;6;2;1;3
13.05.2019 00:37:33;1557700653414;10;0;0;7;1;1;3
13.05.2019 00:38:43;1557700723406;10;0;0;9;1;1;3
13.05.2019 00:39:53;1557700793398;10;0;0;7;1;1;3
13.05.2019 00:41:03;1557700863391;10;0;0;4;2;2;3
13.05.2019 00:42:13;1557700933384;10;0;0;9;1;1;3
13.05.2019 00:43:23;1557701003377;10;0;0;5;2;2;3
13.05.2019 00:44:33;1557701073368;10;0;1;5;2;1;2
13.05.2019 00:45:43;1557701143360;10;0;0;8;1;1;3
13.05.2019 00:46:53;1557701213354;10;0;0;4;2;2;3
13.05.2019 00:48:03;1557701283345;10;0;1;9;1;1;2
13.05.2019 00:49:13;1557701353338;10;0;1;4;2;2;3
13.05.2019 00:50:23;1557701423330;10;0;1;10;1;1;3
13.05.2019 00:51:33;1557701493323;10;0;1;10;1;1;3
13.05.2019 00:52:43;1557701563315;10;0;1;4;2;2;3
13.05.2019 00:53:53;1557701633310;10;10;0;6;1;1;2
13.05.2019 00:55:03;1557701703298;10;0;0;5;2;2;3
13.05.2019 00:56:13;1557701773295;10;10;1;9;1;1;3
13.05.2019 00:57:23;1557701843284;10;0;1;9;1;1;2
13.05.2019 00:58:33;1557701913279;10;10;1;9;1;1;3
