Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
22.05.2019 00:00:59;1558476059615;10;0;1;7;2;2;3
22.05.2019 00:02:09;1558476129601;10;0;1;7;2;2;3
22.05.2019 00:03:19;1558476199586;10;0;0;5;2;2;3
22.05.2019 00:04:29;1558476269573;10;0;1;7;2;2;3
22.05.2019 00:05:39;1558476339562;10;0;2;10;1;1;3
22.05.2019 00:06:49;1558476409548;10;0;2;11;1;1;3
22.05.2019 00:07:59;1558476479533;10;0;0;5;2;2;3
22.05.2019 00:09:09;1558476549520;10;0;1;10;1;1;3
22.05.2019 00:10:19;1558476619506;10;0;1;8;2;2;3
22.05.2019 00:11:29;1558476689492;10;0;0;5;2;2;3
22.05.2019 00:12:40;1558476760480;10;0;0;6;2;2;3
22.05.2019 00:13:49;1558476829507;10;0;0;6;2;2;3
22.05.2019 00:14:50;1558476890455;10;0;0;5;2;2;3
22.05.2019 00:15:59;1558476959466;10;0;0;5;2;2;3
22.05.2019 00:16:59;1558477019475;10;0;2;11;1;1;3
22.05.2019 00:18:09;1558477089445;10;0;0;7;2;2;3
22.05.2019 00:19:20;1558477160404;10;0;0;5;2;2;3
22.05.2019 00:20:30;1558477230390;10;0;0;7;2;2;3
22.05.2019 00:21:40;1558477300377;10;0;2;11;1;1;3
22.05.2019 00:22:49;1558477369417;10;0;0;5;2;2;3
22.05.2019 00:24:00;1558477440348;10;0;0;9;2;2;3
22.05.2019 00:25:10;1558477510335;10;0;2;11;1;1;3
22.05.2019 00:26:20;1558477580323;10;0;1;10;1;1;3
22.05.2019 00:27:30;1558477650308;10;0;2;11;1;1;3
22.05.2019 00:28:40;1558477720294;10;0;0;5;2;2;3
22.05.2019 00:29:50;1558477790280;10;0;0;6;2;2;3
22.05.2019 00:31:00;1558477860268;10;0;0;5;2;2;3
22.05.2019 00:32:10;1558477930253;10;0;0;7;1;1;3
22.05.2019 00:33:20;1558478000239;10;0;0;7;2;2;3
22.05.2019 00:34:30;1558478070226;10;0;2;9;1;1;3
22.05.2019 00:35:40;1558478140213;10;0;2;11;1;1;3
22.05.2019 00:36:50;1558478210199;10;0;0;5;2;2;3
22.05.2019 00:38:00;1558478280186;10;0;1;11;1;1;3
22.05.2019 00:39:10;1558478350172;10;0;1;9;2;1;3
22.05.2019 00:40:20;1558478420157;10;0;0;5;2;2;3
22.05.2019 00:41:30;1558478490145;10;0;2;10;1;1;3
22.05.2019 00:42:40;1558478560131;10;0;0;7;2;2;3
22.05.2019 00:43:50;1558478630119;10;0;1;11;1;1;3
22.05.2019 00:45:00;1558478700105;10;0;0;7;2;2;3
22.05.2019 00:46:10;1558478770093;10;0;1;11;1;1;3
22.05.2019 00:47:20;1558478840078;10;0;1;8;2;2;3
22.05.2019 00:48:30;1558478910066;10;0;0;6;1;2;2
22.05.2019 00:49:40;1558478980052;10;0;1;10;1;1;3
22.05.2019 00:50:50;1558479050039;10;0;2;11;1;1;3
22.05.2019 00:52:00;1558479120024;10;0;0;7;2;2;3
22.05.2019 00:53:10;1558479190011;10;0;0;5;2;2;3
22.05.2019 00:54:19;1558479259998;10;0;1;8;2;2;3
22.05.2019 00:55:29;1558479329984;10;0;0;5;2;2;3
22.05.2019 00:56:39;1558479399971;10;0;2;11;1;1;3
22.05.2019 00:57:49;1558479469957;10;0;0;5;2;2;3
22.05.2019 00:58:59;1558479539945;10;0;2;11;1;1;3
22.05.2019 01:00:09;1558479609929;10;0;0;5;2;2;3
22.05.2019 01:01:19;1558479679917;10;0;0;5;2;2;3
22.05.2019 01:02:29;1558479749901;10;0;0;5;2;2;3
22.05.2019 01:03:39;1558479819889;10;0;1;9;1;1;3
22.05.2019 01:04:49;1558479889875;10;0;2;11;1;1;3
22.05.2019 01:05:59;1558479959861;10;0;1;5;2;2;3
22.05.2019 01:07:09;1558480029848;10;0;1;10;2;1;3
22.05.2019 01:08:19;1558480099834;10;0;0;5;2;2;3
22.05.2019 01:09:29;1558480169820;10;0;1;9;1;1;3
22.05.2019 01:10:39;1558480239808;10;0;0;6;2;2;3
22.05.2019 01:11:49;1558480309793;10;0;1;7;1;2;3
22.05.2019 01:12:59;1558480379780;10;0;1;7;1;1;3
22.05.2019 01:14:09;1558480449767;10;0;0;5;2;2;3
22.05.2019 01:15:19;1558480519753;10;0;0;9;2;1;3
22.05.2019 01:16:29;1558480589741;10;0;1;7;1;1;3
22.05.2019 01:17:39;1558480659728;10;0;2;10;1;1;3
22.05.2019 01:18:49;1558480729714;10;0;0;5;2;2;3
22.05.2019 01:19:59;1558480799700;10;0;0;9;2;2;3
22.05.2019 01:21:09;1558480869686;10;0;1;8;1;1;3
22.05.2019 01:22:19;1558480939673;10;0;0;7;2;2;3
22.05.2019 01:23:29;1558481009660;10;0;1;7;1;1;3
22.05.2019 01:24:39;1558481079646;10;0;0;5;2;2;3
22.05.2019 01:25:49;1558481149632;10;0;0;7;2;2;3
22.05.2019 01:26:59;1558481219619;10;0;0;5;2;2;3
22.05.2019 01:28:09;1558481289606;10;0;1;11;1;1;3
22.05.2019 01:29:19;1558481359593;10;0;1;10;1;1;3
22.05.2019 01:30:29;1558481429578;10;0;0;8;2;2;3
22.05.2019 01:31:39;1558481499564;10;0;0;5;2;2;3
22.05.2019 01:32:49;1558481569551;10;0;1;7;2;2;3
22.05.2019 01:33:59;1558481639537;10;0;0;5;2;2;3
22.05.2019 01:35:09;1558481709524;10;0;0;5;2;2;3
22.05.2019 01:36:19;1558481779511;10;0;1;11;1;1;3
22.05.2019 01:37:19;1558481839539;10;0;1;8;2;2;3
22.05.2019 01:38:29;1558481909487;10;0;2;11;1;1;3
22.05.2019 01:39:39;1558481979472;10;0;2;11;1;1;3
22.05.2019 01:40:49;1558482049458;10;0;0;7;2;2;3
22.05.2019 01:41:59;1558482119445;10;0;0;7;2;2;3
22.05.2019 01:43:09;1558482189431;10;0;2;11;1;1;3
22.05.2019 01:44:19;1558482259417;10;0;0;5;2;2;3
22.05.2019 01:45:29;1558482329405;10;0;2;11;1;1;3
22.05.2019 01:46:39;1558482399390;10;0;1;9;1;1;3
22.05.2019 01:47:49;1558482469377;10;0;1;11;1;1;3
22.05.2019 01:48:49;1558482529416;20;0;2;9;1;1;3
22.05.2019 01:49:50;1558482590354;10;0;0;5;2;2;3
22.05.2019 01:50:59;1558482659374;10;0;2;11;1;1;3
22.05.2019 01:52:09;1558482729342;10;0;0;5;2;2;3
22.05.2019 01:53:19;1558482799319;10;0;1;10;1;1;3
22.05.2019 01:54:30;1558482870301;10;0;0;9;2;2;3
22.05.2019 01:55:40;1558482940287;10;0;0;6;2;2;3
22.05.2019 01:56:50;1558483010274;10;0;1;7;2;2;3
22.05.2019 01:57:59;1558483079304;10;0;0;7;2;2;3
22.05.2019 01:58:59;1558483139305;10;0;1;10;1;1;3
22.05.2019 02:00:00;1558483200238;10;0;2;11;1;1;3
22.05.2019 02:01:10;1558483270225;10;0;0;5;2;2;3
22.05.2019 02:02:20;1558483340216;10;0;2;10;1;1;3
22.05.2019 02:03:30;1558483410205;10;0;1;10;1;1;3
22.05.2019 02:04:40;1558483480194;10;0;0;7;2;2;3
22.05.2019 02:05:50;1558483550183;10;0;0;6;2;2;3
22.05.2019 02:07:00;1558483620173;10;0;0;7;2;2;3
22.05.2019 02:08:10;1558483690161;10;0;1;7;2;2;3
22.05.2019 02:09:20;1558483760151;10;0;2;9;1;1;3
22.05.2019 02:10:30;1558483830141;10;0;1;10;1;1;3
22.05.2019 02:11:40;1558483900129;10;0;0;5;2;2;3
22.05.2019 02:12:50;1558483970119;10;0;0;7;2;2;3
22.05.2019 02:14:00;1558484040109;10;0;1;10;2;2;3
22.05.2019 02:15:10;1558484110098;10;0;2;8;1;1;3
22.05.2019 02:16:20;1558484180087;10;0;0;5;2;2;3
22.05.2019 02:17:30;1558484250079;10;10;1;9;1;1;3
22.05.2019 02:18:40;1558484320065;10;0;0;5;2;2;3
22.05.2019 02:19:50;1558484390056;10;0;1;7;1;2;3
22.05.2019 02:21:00;1558484460045;10;0;1;9;1;1;3
