Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
24.05.2019 00:00:27;1558648827084;10;0;5;10;2;2;3
24.05.2019 00:01:37;1558648897080;10;0;3;4;2;2;3
24.05.2019 00:02:47;1558648967076;10;0;3;9;2;2;3
24.05.2019 00:03:47;1558649027078;10;0;3;5;2;2;3
24.05.2019 00:04:57;1558649097078;10;10;2;5;2;2;3
24.05.2019 00:06:07;1558649167073;10;0;4;9;2;2;3
24.05.2019 00:07:17;1558649237071;10;0;3;5;2;2;3
24.05.2019 00:08:17;1558649297073;10;10;4;9;2;2;3
24.05.2019 00:09:27;1558649367068;10;0;5;8;2;2;3
24.05.2019 00:10:37;1558649437066;10;0;3;5;2;2;3
24.05.2019 00:11:47;1558649507066;10;0;4;9;1;1;3
24.05.2019 00:12:57;1558649577061;10;0;0;5;2;2;3
24.05.2019 00:14:07;1558649647062;10;0;2;5;2;2;3
24.05.2019 00:15:17;1558649717058;10;0;3;10;2;2;3
24.05.2019 00:16:17;1558649777058;10;0;5;7;2;2;3
24.05.2019 00:17:27;1558649847056;10;0;1;5;2;2;3
24.05.2019 00:18:37;1558649917052;10;0;0;7;2;2;3
24.05.2019 00:19:47;1558649987050;10;0;3;10;2;2;3
24.05.2019 00:20:57;1558650057048;10;0;2;9;2;2;3
24.05.2019 00:21:57;1558650117049;10;0;4;8;2;1;3
24.05.2019 00:23:07;1558650187044;10;0;2;4;2;2;3
24.05.2019 00:24:07;1558650247047;10;0;3;5;2;2;3
24.05.2019 00:25:17;1558650317044;10;0;5;9;2;1;3
24.05.2019 00:26:27;1558650387038;10;0;0;7;2;2;3
24.05.2019 00:27:27;1558650447041;10;0;3;10;1;2;3
24.05.2019 00:28:37;1558650517040;10;0;4;10;2;2;3
24.05.2019 00:29:47;1558650587032;10;0;0;5;2;2;3
24.05.2019 00:30:47;1558650647035;10;0;3;5;2;2;3
24.05.2019 00:31:57;1558650717029;10;0;0;6;2;2;3
24.05.2019 00:32:57;1558650777031;10;0;5;8;2;2;3
24.05.2019 00:34:07;1558650847026;10;0;3;8;2;2;3
24.05.2019 00:35:07;1558650907028;10;0;4;6;2;2;3
24.05.2019 00:36:17;1558650977022;10;0;2;5;2;2;3
24.05.2019 00:37:27;1558651047025;10;0;4;11;2;2;3
24.05.2019 00:38:37;1558651117019;10;0;1;9;2;2;3
24.05.2019 00:39:47;1558651187021;10;0;3;11;2;1;3
24.05.2019 00:40:57;1558651257023;10;10;5;9;1;1;3
24.05.2019 00:42:07;1558651327014;10;0;0;5;2;2;3
24.05.2019 00:43:17;1558651397017;10;0;2;10;2;2;3
24.05.2019 00:44:27;1558651467014;10;0;3;4;2;2;3
24.05.2019 00:45:27;1558651527015;10;0;3;11;2;1;3
24.05.2019 00:46:37;1558651597009;10;0;1;5;2;2;3
24.05.2019 00:47:37;1558651657011;10;0;4;11;1;2;3
24.05.2019 00:48:47;1558651727004;10;0;1;5;2;2;3
24.05.2019 00:49:57;1558651797004;10;0;1;10;2;2;3
24.05.2019 00:51:07;1558651867003;10;10;2;9;2;2;3
24.05.2019 00:52:17;1558651937000;10;0;1;10;2;2;3
24.05.2019 00:53:17;1558651997002;10;0;3;10;2;2;3
24.05.2019 00:54:27;1558652067000;10;0;5;10;1;2;3
24.05.2019 00:55:36;1558652136997;10;0;3;7;2;2;3
24.05.2019 00:56:46;1558652206996;10;0;3;10;2;2;3
24.05.2019 00:57:56;1558652276989;10;0;3;8;2;2;3
24.05.2019 00:58:56;1558652336991;10;0;4;8;2;1;3
24.05.2019 01:00:06;1558652406989;10;0;5;7;1;2;3
24.05.2019 01:01:06;1558652466993;10;10;4;10;2;2;3
24.05.2019 01:02:16;1558652536988;10;0;0;8;2;2;3
24.05.2019 01:03:16;1558652596989;10;0;3;9;2;2;3
24.05.2019 01:04:16;1558652656989;10;0;0;6;2;2;3
24.05.2019 01:05:16;1558652716990;10;0;2;5;2;2;3
24.05.2019 01:06:16;1558652776996;10;0;3;10;1;1;3
24.05.2019 01:07:26;1558652846996;10;0;4;6;2;2;3
24.05.2019 01:08:26;1558652906997;10;0;3;7;2;2;3
24.05.2019 01:09:26;1558652966997;10;0;2;10;2;2;3
24.05.2019 01:10:36;1558653036997;10;0;2;7;2;2;3
24.05.2019 01:11:37;1558653097002;10;0;8;5;2;2;3
24.05.2019 01:12:37;1558653157002;10;10;2;7;2;2;3
24.05.2019 01:13:46;1558653226999;10;0;0;7;2;2;3
24.05.2019 01:14:47;1558653287001;10;0;0;5;2;2;3
24.05.2019 01:15:47;1558653347006;10;10;2;10;2;2;3
24.05.2019 01:16:57;1558653417003;10;0;0;7;2;2;3
24.05.2019 01:17:57;1558653477006;10;0;3;9;1;1;3
24.05.2019 01:18:57;1558653537006;10;10;2;8;2;2;3
24.05.2019 01:20:07;1558653607004;10;0;3;9;2;2;3
24.05.2019 01:21:07;1558653667009;10;0;3;5;2;2;3
24.05.2019 01:22:07;1558653727009;10;0;4;9;1;1;3
24.05.2019 01:23:17;1558653797009;10;0;3;9;2;2;3
24.05.2019 01:24:17;1558653857015;10;10;4;8;1;2;3
24.05.2019 01:25:27;1558653927013;10;0;2;5;2;2;3
24.05.2019 01:26:27;1558653987014;10;0;3;10;1;1;3
24.05.2019 01:27:27;1558654047014;10;0;3;5;2;2;3
24.05.2019 01:28:27;1558654107015;10;10;3;5;2;2;3
24.05.2019 01:29:27;1558654167020;10;10;2;10;1;1;3
24.05.2019 01:30:37;1558654237014;10;0;1;5;2;2;3
24.05.2019 01:31:37;1558654297016;10;0;0;5;2;2;3
24.05.2019 01:32:37;1558654357017;10;0;0;6;2;2;3
24.05.2019 01:33:37;1558654417017;10;0;2;8;2;2;3
24.05.2019 01:34:37;1558654477020;10;0;3;6;2;2;3
24.05.2019 01:35:47;1558654547019;10;0;0;6;2;2;3
24.05.2019 01:36:47;1558654607021;10;0;0;7;2;2;3
24.05.2019 01:37:47;1558654667025;10;0;3;9;1;1;3
24.05.2019 01:38:47;1558654727026;10;0;3;7;2;2;3
24.05.2019 01:39:47;1558654787026;10;0;3;5;2;2;3
24.05.2019 01:40:47;1558654847027;10;0;3;5;2;2;3
24.05.2019 01:41:47;1558654907030;10;0;4;10;1;2;3
24.05.2019 01:42:47;1558654967030;10;0;2;4;2;2;3
24.05.2019 01:43:57;1558655037028;10;0;3;10;2;1;3
24.05.2019 01:44:57;1558655097032;10;0;3;7;2;2;3
24.05.2019 01:45:57;1558655157033;10;0;4;9;1;1;3
24.05.2019 01:47:07;1558655227031;10;0;0;7;2;2;3
24.05.2019 01:48:07;1558655287032;10;0;2;7;2;2;3
24.05.2019 01:49:07;1558655347032;10;0;1;7;2;2;3
24.05.2019 01:50:07;1558655407033;10;0;0;7;2;2;3
24.05.2019 01:51:07;1558655467037;10;0;3;7;1;2;3
24.05.2019 01:52:07;1558655527039;10;0;3;6;2;2;3
24.05.2019 01:53:07;1558655587039;10;0;3;6;2;2;3
24.05.2019 01:54:07;1558655647039;10;10;2;9;2;2;3
24.05.2019 01:55:17;1558655717038;10;0;0;7;2;2;3
24.05.2019 01:56:17;1558655777039;10;0;0;5;2;2;3
24.05.2019 01:57:17;1558655837043;10;0;4;7;1;1;3
24.05.2019 01:58:27;1558655907040;10;0;3;10;2;2;3
24.05.2019 01:59:27;1558655967042;10;0;3;10;1;2;3
24.05.2019 02:00:27;1558656027049;10;10;3;7;2;2;3
24.05.2019 02:01:37;1558656097049;10;0;1;4;2;2;3
24.05.2019 02:02:37;1558656157049;10;0;0;6;2;2;3
24.05.2019 02:03:37;1558656217056;10;0;3;9;1;1;3
24.05.2019 02:04:37;1558656277060;10;10;0;8;2;2;3
24.05.2019 02:05:37;1558656337060;10;0;2;5;2;2;3
24.05.2019 02:06:37;1558656397065;10;0;3;10;1;1;3
24.05.2019 02:07:37;1558656457071;10;10;3;9;2;2;3
24.05.2019 02:08:37;1558656517073;10;0;3;10;2;2;3
24.05.2019 02:09:37;1558656577076;10;0;3;10;2;2;3
24.05.2019 02:10:37;1558656637078;10;0;0;5;2;2;3
24.05.2019 02:11:37;1558656697082;10;0;1;5;2;2;3
24.05.2019 02:12:37;1558656757085;10;0;1;8;2;2;3
24.05.2019 02:13:37;1558656817092;10;0;3;7;1;2;3
24.05.2019 02:14:37;1558656877093;10;0;0;6;2;2;3
24.05.2019 02:15:37;1558656937098;10;0;3;6;1;2;3
24.05.2019 02:16:37;1558656997098;10;0;0;9;2;2;3
24.05.2019 02:17:37;1558657057102;10;0;1;8;2;2;3
24.05.2019 02:18:37;1558657117105;10;0;3;9;2;2;3
24.05.2019 02:19:37;1558657177108;10;0;0;7;2;2;3
24.05.2019 02:20:37;1558657237114;10;0;2;5;2;2;3
24.05.2019 02:21:37;1558657297119;10;10;3;9;2;2;3
24.05.2019 02:22:37;1558657357123;10;0;4;9;1;2;3
24.05.2019 02:23:37;1558657417124;10;0;3;7;1;1;3
24.05.2019 02:24:37;1558657477127;10;0;1;10;2;2;3
24.05.2019 02:25:37;1558657537129;10;0;0;7;2;2;3
24.05.2019 02:26:37;1558657597132;10;0;0;7;2;2;3
24.05.2019 02:27:37;1558657657139;10;0;4;9;1;1;3
24.05.2019 02:28:47;1558657727143;10;10;3;9;2;2;3
24.05.2019 02:29:47;1558657787150;10;10;3;5;2;2;3
24.05.2019 02:30:57;1558657857148;10;0;0;4;2;2;3
24.05.2019 02:31:57;1558657917155;10;10;1;7;2;2;3
24.05.2019 02:32:57;1558657977156;10;0;2;4;2;2;3
24.05.2019 02:33:57;1558658037163;10;10;3;10;1;2;3
24.05.2019 02:34:57;1558658097165;10;0;3;9;1;1;3
24.05.2019 02:35:57;1558658157172;10;10;4;6;2;2;3
24.05.2019 02:36:57;1558658217173;10;10;0;6;2;2;3
24.05.2019 02:37:57;1558658277175;10;0;3;5;2;2;3
24.05.2019 02:38:57;1558658337179;10;10;3;9;2;2;3
24.05.2019 02:39:57;1558658397179;10;0;2;10;1;1;3
24.05.2019 02:40:57;1558658457182;10;0;0;9;2;2;3
24.05.2019 02:41:57;1558658517191;10;10;2;4;2;2;3
24.05.2019 02:42:57;1558658577193;10;10;2;6;2;2;3
24.05.2019 02:43:57;1558658637193;10;0;1;7;2;2;3
24.05.2019 02:44:57;1558658697202;10;10;3;5;2;2;3
24.05.2019 02:45:57;1558658757205;10;10;3;6;2;2;3
24.05.2019 02:47:07;1558658827207;10;0;3;9;1;1;3
24.05.2019 02:48:07;1558658887211;10;10;0;6;2;2;3
24.05.2019 02:49:07;1558658947213;10;0;3;10;1;2;3
24.05.2019 02:50:07;1558659007215;10;0;3;11;2;1;3
24.05.2019 02:51:07;1558659067218;10;0;0;7;2;2;3
24.05.2019 02:52:07;1558659127224;10;0;3;7;2;2;3
24.05.2019 02:53:17;1558659197227;10;10;0;7;2;2;3
24.05.2019 02:54:17;1558659257231;10;0;4;9;1;1;3
24.05.2019 02:55:17;1558659317232;10;0;1;7;2;2;3
24.05.2019 02:56:17;1558659377237;10;10;0;4;2;2;3
24.05.2019 02:57:27;1558659447238;10;0;0;9;2;2;3
24.05.2019 02:58:27;1558659507246;10;10;2;10;2;2;3
24.05.2019 02:59:27;1558659567247;10;0;3;10;2;2;3
24.05.2019 03:00:27;1558659627249;10;0;2;10;2;1;3
24.05.2019 03:01:27;1558659687255;10;0;0;9;2;2;3
24.05.2019 03:02:27;1558659747265;10;0;1;5;2;2;3
24.05.2019 03:03:27;1558659807271;10;0;4;9;1;2;3
24.05.2019 03:04:36;1558659876292;10;0;0;7;2;2;3
24.05.2019 03:05:36;1558659936294;10;0;3;7;2;2;3
24.05.2019 03:06:37;1558659997291;10;10;2;7;2;2;3
24.05.2019 03:07:37;1558660057293;10;0;3;10;1;2;3
24.05.2019 03:08:37;1558660117299;10;0;0;7;2;2;3
24.05.2019 03:09:46;1558660186349;10;10;0;5;2;2;3
24.05.2019 03:10:46;1558660246349;10;0;0;5;2;2;3
24.05.2019 03:11:46;1558660306358;10;10;1;4;2;2;3
24.05.2019 03:12:56;1558660376358;10;10;3;5;2;2;3
24.05.2019 03:13:57;1558660437368;10;0;0;7;2;2;3
24.05.2019 03:15:06;1558660506431;10;0;0;7;2;2;3
24.05.2019 03:16:16;1558660576398;10;10;3;7;2;2;3
24.05.2019 03:17:16;1558660636398;10;0;0;5;2;2;3
24.05.2019 03:18:16;1558660696408;10;0;3;9;1;1;3
24.05.2019 03:19:16;1558660756414;10;10;0;5;2;2;3
24.05.2019 03:20:16;1558660816417;10;0;2;7;2;2;3
24.05.2019 03:21:16;1558660876425;10;0;3;7;2;2;3
24.05.2019 03:22:16;1558660936428;10;0;0;5;2;2;3
24.05.2019 03:23:16;1558660996435;10;0;2;9;2;2;3
24.05.2019 03:24:16;1558661056440;10;0;0;7;2;2;3
24.05.2019 03:25:16;1558661116447;10;0;0;4;2;2;3
24.05.2019 03:26:16;1558661176452;10;0;0;7;2;2;3
24.05.2019 03:27:16;1558661236458;10;0;0;5;2;2;3
24.05.2019 03:28:16;1558661296467;10;0;3;7;2;2;3
24.05.2019 03:29:17;1558661357471;10;0;3;10;1;1;3
24.05.2019 03:30:26;1558661426477;10;0;0;6;2;2;3
24.05.2019 03:31:26;1558661486484;10;0;0;7;2;2;3
24.05.2019 03:32:26;1558661546493;10;0;3;7;1;1;3
24.05.2019 03:33:26;1558661606496;10;0;1;4;2;2;3
24.05.2019 03:34:26;1558661666505;10;10;1;9;2;2;3
24.05.2019 03:35:26;1558661726514;10;10;3;9;1;1;3
24.05.2019 03:36:26;1558661786517;10;0;3;9;1;1;3
