Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
21.06.2019 00:00:51;1561068051025;10;0;2;11;3;2;3
21.06.2019 00:02:01;1561068121017;10;0;1;9;3;2;3
21.06.2019 00:03:11;1561068191008;10;0;1;8;3;2;3
21.06.2019 00:04:21;1561068261002;10;0;3;13;3;2;3
21.06.2019 00:05:30;1561068330994;10;0;2;11;2;2;3
21.06.2019 00:06:40;1561068400986;10;0;2;11;3;2;3
21.06.2019 00:07:50;1561068470979;10;0;3;18;2;2;3
21.06.2019 00:09:00;1561068540975;10;0;3;16;2;2;3
21.06.2019 00:10:10;1561068610965;10;0;3;14;2;2;3
21.06.2019 00:11:20;1561068680956;10;0;1;9;3;2;3
21.06.2019 00:12:30;1561068750953;10;0;2;13;3;2;3
21.06.2019 00:13:40;1561068820941;10;0;1;10;3;2;3
21.06.2019 00:14:50;1561068890933;10;0;1;9;3;2;3
21.06.2019 00:16:00;1561068960927;10;0;3;18;2;2;3
21.06.2019 00:17:10;1561069030919;10;0;1;9;3;2;3
21.06.2019 00:18:20;1561069100911;10;0;3;16;2;2;3
21.06.2019 00:19:30;1561069170906;10;0;3;16;2;2;3
21.06.2019 00:20:40;1561069240900;10;0;3;16;2;2;3
21.06.2019 00:21:50;1561069310888;10;0;1;9;3;2;3
21.06.2019 00:23:00;1561069380880;10;0;2;11;3;2;3
21.06.2019 00:24:10;1561069450879;10;0;3;18;2;2;3
21.06.2019 00:25:20;1561069520864;10;0;2;11;3;2;3
21.06.2019 00:26:30;1561069590861;10;0;3;18;2;2;3
21.06.2019 00:27:40;1561069660849;10;0;1;10;3;2;3
21.06.2019 00:28:50;1561069730842;10;0;1;10;3;2;3
21.06.2019 00:30:00;1561069800833;10;0;1;9;3;2;3
21.06.2019 00:31:10;1561069870831;10;0;3;15;3;2;3
21.06.2019 00:32:10;1561069930865;10;0;3;14;2;2;3
21.06.2019 00:33:20;1561070000817;10;0;3;16;3;2;3
21.06.2019 00:34:30;1561070070806;10;0;2;9;3;2;3
21.06.2019 00:35:30;1561070130807;10;0;1;8;3;2;3
21.06.2019 00:36:40;1561070200795;10;0;3;15;3;2;3
21.06.2019 00:37:40;1561070260830;10;0;2;13;3;2;3
21.06.2019 00:38:50;1561070330778;10;0;1;10;3;2;3
21.06.2019 00:40:00;1561070400774;10;0;3;16;3;2;3
21.06.2019 00:41:00;1561070460797;10;0;3;16;3;2;3
21.06.2019 00:42:10;1561070530754;10;0;1;9;3;2;3
21.06.2019 00:43:20;1561070600747;10;0;1;8;3;2;3
21.06.2019 00:44:20;1561070660782;10;0;3;16;2;2;3
21.06.2019 00:45:30;1561070730737;10;0;3;18;2;2;3
21.06.2019 00:46:41;1561070801730;10;0;3;16;3;2;3
21.06.2019 00:47:50;1561070870724;10;0;2;13;2;2;3
21.06.2019 00:49:01;1561070941712;10;0;1;10;3;2;3
21.06.2019 00:50:10;1561071010743;10;0;3;17;2;2;3
21.06.2019 00:51:21;1561071081696;10;0;1;8;3;2;3
21.06.2019 00:52:31;1561071151689;10;0;1;8;3;2;3
21.06.2019 00:53:40;1561071220702;10;0;1;9;3;2;3
21.06.2019 00:54:41;1561071281674;10;0;3;16;2;2;3
