Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
17.05.2019 00:00:46;1558044046927;10;10;0;7;2;1;2
17.05.2019 00:01:46;1558044106929;10;0;0;5;2;2;3
17.05.2019 00:02:46;1558044166938;10;0;1;6;2;2;3
17.05.2019 00:03:46;1558044226940;10;0;2;10;1;1;3
17.05.2019 00:04:46;1558044286946;10;0;1;6;2;1;3
17.05.2019 00:05:46;1558044346951;10;0;0;9;2;1;3
17.05.2019 00:06:46;1558044406959;10;0;1;10;1;1;3
17.05.2019 00:07:46;1558044466964;10;0;0;8;1;1;2
17.05.2019 00:08:46;1558044526970;10;0;0;10;1;1;3
17.05.2019 00:09:46;1558044586975;10;0;0;7;2;1;3
17.05.2019 00:10:46;1558044646981;20;0;0;9;2;1;3
17.05.2019 00:11:46;1558044706989;10;10;0;6;2;2;3
17.05.2019 00:12:46;1558044766993;10;0;2;9;1;1;3
17.05.2019 00:13:46;1558044826998;10;0;1;5;2;2;3
17.05.2019 00:14:47;1558044887004;10;0;0;5;2;2;3
17.05.2019 00:15:47;1558044947010;10;0;3;9;1;1;3
17.05.2019 00:16:47;1558045007016;10;0;0;4;2;2;2
17.05.2019 00:17:47;1558045067022;10;0;2;9;1;1;3
17.05.2019 00:18:47;1558045127028;10;0;0;10;1;1;3
17.05.2019 00:19:47;1558045187034;10;0;0;8;2;1;3
17.05.2019 00:20:47;1558045247040;10;0;3;9;1;1;3
17.05.2019 00:21:47;1558045307054;10;10;1;7;1;1;3
17.05.2019 00:22:47;1558045367054;10;0;3;10;1;1;3
17.05.2019 00:23:47;1558045427059;10;0;0;8;1;1;3
17.05.2019 00:24:47;1558045487065;20;0;1;5;2;2;3
17.05.2019 00:25:47;1558045547072;10;0;2;9;1;1;3
17.05.2019 00:26:47;1558045607076;10;0;2;4;2;2;3
17.05.2019 00:27:47;1558045667083;10;0;0;5;2;2;3
17.05.2019 00:28:47;1558045727095;10;10;2;8;1;1;3
17.05.2019 00:29:57;1558045797098;10;10;0;9;1;1;3
