Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
27.05.2019 00:00:32;1558908032414;10;0;4;0;0;0;5
27.05.2019 00:01:32;1558908092420;10;0;0;0;0;0;2
27.05.2019 00:02:32;1558908152425;10;0;0;0;0;0;2
27.05.2019 00:03:32;1558908212431;10;0;3;0;0;0;4
27.05.2019 00:04:32;1558908272436;10;0;0;0;0;0;0
27.05.2019 00:05:32;1558908332443;10;0;3;0;0;0;4
27.05.2019 00:06:32;1558908392448;10;0;0;0;0;0;0
27.05.2019 00:07:32;1558908452454;10;0;4;0;0;0;4
27.05.2019 00:08:32;1558908512460;10;0;0;0;0;0;1
27.05.2019 00:09:32;1558908572467;10;0;2;0;0;0;4
27.05.2019 00:10:32;1558908632473;10;0;0;0;0;0;2
27.05.2019 00:11:32;1558908692479;10;0;0;0;0;0;0
27.05.2019 00:12:32;1558908752485;10;0;0;0;0;0;1
27.05.2019 00:13:32;1558908812492;10;0;3;0;0;0;4
27.05.2019 00:14:32;1558908872497;10;0;0;0;0;0;0
27.05.2019 00:15:32;1558908932503;10;0;0;0;0;0;1
27.05.2019 00:16:32;1558908992510;10;0;5;0;0;0;4
27.05.2019 00:17:32;1558909052515;10;0;4;0;0;0;4
27.05.2019 00:18:32;1558909112520;10;0;0;0;0;0;0
27.05.2019 00:19:32;1558909172528;10;0;0;0;0;0;2
27.05.2019 00:20:32;1558909232532;10;0;4;0;0;0;4
27.05.2019 00:21:32;1558909292539;10;0;0;0;0;0;0
27.05.2019 00:22:32;1558909352544;10;0;0;0;0;0;0
27.05.2019 00:23:32;1558909412550;10;0;0;0;0;0;0
27.05.2019 00:24:32;1558909472556;10;0;2;0;0;0;4
27.05.2019 00:25:32;1558909532562;10;0;0;0;0;0;0
27.05.2019 00:26:32;1558909592568;10;0;0;0;0;0;2
27.05.2019 00:27:32;1558909652574;10;0;0;0;0;0;1
27.05.2019 00:28:32;1558909712580;10;0;0;0;0;0;1
27.05.2019 00:29:32;1558909772586;10;0;0;0;0;0;1
27.05.2019 00:30:32;1558909832591;10;0;4;0;0;0;4
27.05.2019 00:31:32;1558909892597;10;0;2;0;0;0;4
27.05.2019 00:32:32;1558909952603;10;0;2;0;0;0;4
27.05.2019 00:33:32;1558910012608;10;0;0;0;0;0;0
27.05.2019 00:34:32;1558910072615;10;0;1;0;0;0;1
27.05.2019 00:35:32;1558910132622;10;0;2;0;0;0;4
27.05.2019 00:36:32;1558910192627;10;0;5;0;0;0;4
27.05.2019 00:37:32;1558910252634;10;0;3;0;0;0;4
27.05.2019 00:38:32;1558910312640;10;0;0;0;0;0;2
27.05.2019 00:39:32;1558910372647;10;0;0;0;0;0;0
27.05.2019 00:40:32;1558910432652;10;0;6;0;0;0;4
27.05.2019 00:41:32;1558910492659;10;0;1;0;0;0;2
27.05.2019 00:42:32;1558910552664;10;0;1;0;0;0;2
27.05.2019 00:43:32;1558910612669;10;0;4;0;0;0;4
27.05.2019 00:44:32;1558910672738;10;0;3;0;0;0;4
