Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye;InsideTable2;InsideWork2
09.07.2019 21:27:39;1562700459937;30.00;50.00;0.13;0.20;0.10;33.00;3.00;0.23;0.10
09.07.2019 21:28:50;1562700530908;30.00;40.00;0.10;0.20;0.10;27.00;3.00;0.20;0.10
09.07.2019 21:29:50;1562700590908;30.00;40.00;0.10;0.20;0.10;27.00;3.00;0.17;0.06
09.07.2019 21:31:00;1562700660907;30.00;40.00;0.10;0.10;0.10;24.00;3.00;0.13;0.06
09.07.2019 21:32:10;1562700730902;30.00;30.00;0.10;0.10;0.00;32.00;3.00;0.10;0.03
09.07.2019 21:33:20;1562700800902;30.00;20.00;0.06;0.10;0.00;31.00;3.00;0.06;0.03
09.07.2019 21:34:30;1562700870900;20.00;20.00;0.06;0.10;0.00;32.00;3.00;0.06;0.03
09.07.2019 21:35:40;1562700940897;20.00;20.00;0.06;0.10;0.00;32.00;3.00;0.06;0.03
09.07.2019 21:36:50;1562701010893;20.00;20.00;0.03;0.00;0.00;32.00;3.00;0.03;0.03
09.07.2019 21:37:59;1562701079899;20.00;10.00;0.06;0.00;0.00;34.00;3.00;0.03;0.00
09.07.2019 21:39:10;1562701150888;20.00;10.00;0.06;0.00;0.00;29.00;3.00;0.03;0.00
09.07.2019 21:40:20;1562701220886;20.00;10.00;0.06;0.00;0.00;32.00;3.00;0.03;0.00
09.07.2019 21:41:30;1562701290877;10.00;10.00;0.03;0.00;0.00;35.00;2.00;0.00;0.00
09.07.2019 21:42:39;1562701359887;10.00;10.00;0.03;0.00;0.00;31.00;2.00;0.00;0.00
09.07.2019 21:43:40;1562701420874;10.00;10.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 21:44:40;1562701480874;10.00;10.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 21:45:50;1562701550868;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 21:46:59;1562701619906;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 21:48:00;1562701680864;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
09.07.2019 21:49:09;1562701749878;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 21:50:20;1562701820861;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 21:51:30;1562701890859;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
09.07.2019 21:52:39;1562701959902;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 21:53:49;1562702029869;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 21:55:00;1562702100853;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 21:56:10;1562702170851;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 21:57:19;1562702239891;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 21:58:29;1562702309876;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 21:59:40;1562702380845;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
09.07.2019 22:00:50;1562702450844;10.00;0.00;0.03;0.00;0.00;25.00;2.00;0.00;0.00
09.07.2019 22:01:50;1562702510845;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 22:02:59;1562702579874;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 22:03:59;1562702639878;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:05:10;1562702710848;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 22:06:10;1562702770849;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 22:07:10;1562702830850;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:08:10;1562702890850;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 22:09:10;1562702950851;10.00;0.00;0.03;0.00;0.00;31.00;2.00;0.00;0.00
09.07.2019 22:10:19;1562703019875;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 22:11:19;1562703079887;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 22:12:30;1562703150854;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:13:40;1562703220857;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 22:14:40;1562703280857;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 22:15:49;1562703349906;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 22:16:59;1562703419860;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 22:17:59;1562703479862;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 22:18:59;1562703539863;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:20:00;1562703600864;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:21:00;1562703660864;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:22:00;1562703720867;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
09.07.2019 22:23:00;1562703780867;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:24:00;1562703840868;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 22:25:09;1562703909880;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 22:26:19;1562703979869;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:27:19;1562704039871;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 22:28:20;1562704100872;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 22:29:29;1562704169913;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
09.07.2019 22:30:39;1562704239889;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:31:49;1562704309876;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 22:32:49;1562704369878;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:33:49;1562704429879;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 22:34:49;1562704489880;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
09.07.2019 22:35:50;1562704550880;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
09.07.2019 22:36:59;1562704619898;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:38:09;1562704689884;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 22:39:09;1562704749885;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 22:40:09;1562704809886;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 22:41:09;1562704869888;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 22:42:09;1562704929889;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:43:09;1562704989890;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:44:09;1562705049891;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
09.07.2019 22:45:09;1562705109944;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 22:46:19;1562705179895;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 22:47:29;1562705249895;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:48:29;1562705309897;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 22:49:29;1562705369897;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 22:50:29;1562705429899;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 22:51:29;1562705489901;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 22:52:29;1562705549902;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 22:53:29;1562705609920;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:54:29;1562705669920;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 22:55:39;1562705739904;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 22:56:39;1562705799906;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 22:57:39;1562705859907;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 22:58:49;1562705929907;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
09.07.2019 22:59:49;1562705989909;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:00:49;1562706049909;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 23:01:49;1562706109910;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 23:02:49;1562706169913;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:03:49;1562706229914;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 23:04:49;1562706289914;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 23:05:49;1562706349916;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 23:06:49;1562706409916;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:07:49;1562706469918;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:08:49;1562706529920;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
09.07.2019 23:09:49;1562706589920;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:10:49;1562706649923;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 23:11:49;1562706709923;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
09.07.2019 23:12:49;1562706769924;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 23:13:49;1562706829926;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:14:49;1562706889927;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 23:15:49;1562706949928;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 23:16:49;1562707009942;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 23:17:59;1562707079931;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:18:59;1562707139931;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:19:59;1562707199934;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
09.07.2019 23:20:59;1562707259935;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:21:59;1562707319936;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
09.07.2019 23:22:59;1562707379937;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 23:23:59;1562707439939;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
09.07.2019 23:24:59;1562707499940;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 23:25:59;1562707559940;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
09.07.2019 23:26:59;1562707619942;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:27:59;1562707679942;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 23:28:59;1562707739943;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
09.07.2019 23:29:59;1562707799944;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 23:30:59;1562707859946;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 23:31:59;1562707919947;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 23:32:59;1562707979947;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
09.07.2019 23:33:59;1562708039949;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:34:59;1562708099950;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 23:35:59;1562708159952;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:36:59;1562708219952;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:37:59;1562708279953;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 23:38:59;1562708339954;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:39:59;1562708399955;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
09.07.2019 23:40:59;1562708459958;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 23:41:59;1562708519958;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:42:59;1562708579961;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
09.07.2019 23:43:59;1562708639961;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 23:44:59;1562708699963;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
09.07.2019 23:45:59;1562708759963;10.00;0.00;0.03;0.00;0.00;24.00;3.00;0.00;0.00
09.07.2019 23:46:59;1562708819965;10.00;0.00;0.03;0.00;0.00;28.00;2.00;0.00;0.00
09.07.2019 23:47:59;1562708879967;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
09.07.2019 23:48:59;1562708939967;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
09.07.2019 23:49:59;1562708999969;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
09.07.2019 23:50:59;1562709059970;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
09.07.2019 23:51:59;1562709119972;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
09.07.2019 23:52:59;1562709179972;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
09.07.2019 23:53:59;1562709239974;10.00;0.00;0.03;0.00;0.00;34.00;2.00;0.00;0.00
09.07.2019 23:54:59;1562709299975;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 23:55:59;1562709359975;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
09.07.2019 23:56:59;1562709419977;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
09.07.2019 23:57:59;1562709479978;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
09.07.2019 23:58:59;1562709539978;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
