Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
18.05.2019 00:00:35;1558130435385;20;0;3;5;2;2;3
18.05.2019 00:01:35;1558130495392;10;0;0;6;2;2;3
18.05.2019 00:02:35;1558130555403;10;0;0;9;2;2;3
18.05.2019 00:03:35;1558130615415;10;0;3;9;1;1;3
18.05.2019 00:04:35;1558130675424;20;0;0;8;2;2;3
18.05.2019 00:05:35;1558130735438;10;0;0;10;2;2;3
18.05.2019 00:06:35;1558130795446;10;0;3;5;2;2;3
18.05.2019 00:07:35;1558130855460;10;0;1;7;1;1;3
18.05.2019 00:08:35;1558130915471;10;0;3;7;2;2;3
18.05.2019 00:09:35;1558130975479;10;0;0;5;2;2;3
18.05.2019 00:10:35;1558131035489;10;0;3;7;2;2;3
18.05.2019 00:11:35;1558131095502;10;0;0;5;2;2;3
18.05.2019 00:12:35;1558131155511;10;0;0;7;2;2;3
18.05.2019 00:13:35;1558131215525;10;0;0;10;2;1;3
18.05.2019 00:14:35;1558131275533;10;0;1;5;2;2;3
18.05.2019 00:15:35;1558131335544;10;0;2;4;2;2;3
18.05.2019 00:16:35;1558131395555;10;0;2;8;2;2;3
18.05.2019 00:17:35;1558131455567;10;0;2;4;2;2;3
18.05.2019 00:18:35;1558131515579;10;0;1;9;2;2;3
18.05.2019 00:19:35;1558131575590;10;0;3;5;2;2;3
18.05.2019 00:20:35;1558131635604;10;0;2;7;1;2;3
18.05.2019 00:21:35;1558131695612;10;0;2;5;2;2;3
18.05.2019 00:22:35;1558131755622;10;0;0;8;2;2;3
18.05.2019 00:23:35;1558131815635;10;0;3;7;2;2;3
18.05.2019 00:24:35;1558131875643;10;0;0;5;2;2;3
18.05.2019 00:25:35;1558131935654;10;0;0;7;2;2;3
18.05.2019 00:26:35;1558131995665;10;0;2;5;2;2;3
18.05.2019 00:27:35;1558132055676;10;0;0;9;2;2;3
18.05.2019 00:28:35;1558132115687;10;0;0;7;2;2;3
18.05.2019 00:29:35;1558132175698;10;0;1;4;2;2;3
18.05.2019 00:30:35;1558132235711;10;0;3;10;1;1;3
18.05.2019 00:31:35;1558132295719;10;0;2;7;2;2;3
18.05.2019 00:32:35;1558132355730;10;0;3;7;2;2;3
18.05.2019 00:33:35;1558132415741;10;0;0;8;2;2;3
18.05.2019 00:34:35;1558132475752;10;0;0;7;2;2;3
18.05.2019 00:35:35;1558132535765;10;0;3;10;1;1;3
18.05.2019 00:36:35;1558132595774;10;0;3;5;2;2;3
18.05.2019 00:37:35;1558132655785;10;0;1;10;1;1;3
18.05.2019 00:38:35;1558132715797;10;0;3;7;2;2;3
18.05.2019 00:39:35;1558132775807;10;0;1;9;1;1;3
18.05.2019 00:40:35;1558132835817;10;0;3;5;2;2;3
18.05.2019 00:41:35;1558132895828;10;0;0;7;2;2;3
18.05.2019 00:42:35;1558132955840;10;0;2;6;2;2;3
18.05.2019 00:43:35;1558133015851;10;0;2;9;2;1;3
18.05.2019 00:44:35;1558133075862;10;0;3;10;2;1;3
18.05.2019 00:45:35;1558133135873;10;0;1;10;1;1;3
18.05.2019 00:46:35;1558133195884;10;0;0;9;2;2;3
18.05.2019 00:47:35;1558133255893;10;0;3;6;2;2;3
18.05.2019 00:48:35;1558133315904;10;0;0;5;2;2;3
18.05.2019 00:49:35;1558133375915;10;0;1;5;2;2;3
18.05.2019 00:50:35;1558133435929;10;0;3;7;1;1;3
18.05.2019 00:51:35;1558133495937;10;0;0;9;2;1;3
18.05.2019 00:52:35;1558133555948;10;0;2;7;2;2;3
18.05.2019 00:53:35;1558133615959;10;0;2;7;1;1;3
18.05.2019 00:54:35;1558133675969;10;0;0;4;2;2;3
18.05.2019 00:55:35;1558133735980;10;0;3;9;1;1;3
18.05.2019 00:56:35;1558133795992;10;0;0;5;2;2;3
18.05.2019 00:57:36;1558133856004;10;0;1;7;2;2;3
18.05.2019 00:58:36;1558133916014;10;0;0;9;2;2;3
18.05.2019 00:59:36;1558133976026;10;0;0;5;2;2;3
18.05.2019 01:00:36;1558134036036;10;0;3;5;2;2;3
18.05.2019 01:01:36;1558134096048;10;0;0;5;2;2;3
18.05.2019 01:02:36;1558134156059;10;0;0;5;2;2;3
18.05.2019 01:03:36;1558134216070;10;0;0;6;2;2;3
18.05.2019 01:04:36;1558134276080;10;0;1;4;2;2;3
18.05.2019 01:05:36;1558134336091;10;0;0;6;2;2;3
18.05.2019 01:06:36;1558134396103;10;0;0;6;2;2;3
18.05.2019 01:07:36;1558134456114;10;0;0;6;2;2;3
18.05.2019 01:08:36;1558134516124;20;0;3;6;2;2;3
18.05.2019 01:09:36;1558134576136;10;0;3;10;2;1;3
18.05.2019 01:10:45;1558134645173;10;0;2;9;1;1;3
18.05.2019 01:11:46;1558134706159;10;0;0;5;2;2;3
18.05.2019 01:12:55;1558134775193;10;0;0;9;2;1;3
18.05.2019 01:14:05;1558134845231;10;0;0;9;2;1;3
18.05.2019 01:15:15;1558134915195;10;0;3;8;1;1;3
18.05.2019 01:16:15;1558134975207;10;0;0;9;2;2;3
18.05.2019 01:17:15;1558135035243;10;0;0;9;2;1;3
18.05.2019 01:18:25;1558135105230;10;0;3;4;2;2;3
18.05.2019 01:19:25;1558135165240;10;0;2;8;2;1;3
18.05.2019 01:20:25;1558135225253;10;0;0;5;2;2;3
18.05.2019 01:21:26;1558135286264;10;0;0;4;2;2;3
18.05.2019 01:22:35;1558135355276;10;0;1;4;2;2;3
18.05.2019 01:23:35;1558135415287;10;0;0;5;2;2;3
18.05.2019 01:24:35;1558135475297;10;0;3;9;1;1;3
18.05.2019 01:25:35;1558135535308;10;0;0;8;2;2;3
18.05.2019 01:26:35;1558135595319;10;0;3;7;1;1;3
18.05.2019 01:27:35;1558135655331;10;0;0;9;2;1;3
18.05.2019 01:28:35;1558135715341;10;0;1;5;2;2;3
18.05.2019 01:29:35;1558135775351;10;0;2;4;2;2;3
18.05.2019 01:30:35;1558135835364;10;0;2;10;1;1;3
18.05.2019 01:31:35;1558135895375;10;0;0;9;1;1;3
18.05.2019 01:32:35;1558135955388;10;0;0;5;2;2;3
18.05.2019 01:33:35;1558136015397;10;0;0;8;2;2;3
18.05.2019 01:34:35;1558136075408;10;0;2;8;2;2;3
18.05.2019 01:35:35;1558136135422;10;0;1;7;1;2;3
18.05.2019 01:36:35;1558136195433;10;10;0;7;2;2;3
18.05.2019 01:37:35;1558136255443;10;10;3;8;1;1;3
18.05.2019 01:38:35;1558136315450;10;0;0;5;2;2;3
18.05.2019 01:39:35;1558136375460;10;0;3;9;2;2;3
18.05.2019 01:40:35;1558136435471;10;0;1;7;2;2;3
18.05.2019 01:41:35;1558136495482;10;0;0;9;2;1;3
18.05.2019 01:42:35;1558136555492;10;0;0;7;2;2;3
18.05.2019 01:43:35;1558136615503;10;0;0;6;2;2;3
18.05.2019 01:44:35;1558136675513;10;0;3;5;2;2;3
18.05.2019 01:45:35;1558136735523;10;0;2;7;2;2;3
18.05.2019 01:46:35;1558136795533;10;0;0;5;2;2;3
18.05.2019 01:47:35;1558136855545;10;0;0;5;2;2;3
18.05.2019 01:48:35;1558136915555;10;0;3;5;2;2;3
18.05.2019 01:49:35;1558136975566;10;0;1;5;2;2;3
18.05.2019 01:50:35;1558137035576;10;0;3;8;1;1;3
18.05.2019 01:51:35;1558137095586;10;0;3;6;2;2;3
18.05.2019 01:52:35;1558137155596;10;0;3;9;1;1;3
18.05.2019 01:53:35;1558137215607;10;0;0;5;2;2;3
18.05.2019 01:54:35;1558137275617;10;0;3;7;2;2;3
18.05.2019 01:55:35;1558137335628;10;0;0;5;2;2;3
18.05.2019 01:56:35;1558137395638;10;0;0;7;2;2;3
18.05.2019 01:57:35;1558137455651;10;0;3;10;1;1;3
18.05.2019 01:58:35;1558137515659;10;0;3;9;1;1;3
18.05.2019 01:59:35;1558137575670;10;0;1;5;2;2;3
18.05.2019 02:00:35;1558137635681;10;0;3;9;2;2;3
18.05.2019 02:01:35;1558137695691;10;0;0;5;2;2;3
18.05.2019 02:02:35;1558137755701;10;0;0;7;2;2;3
18.05.2019 02:03:35;1558137815713;10;0;0;5;2;2;3
18.05.2019 02:04:35;1558137875724;10;0;3;10;1;1;3
18.05.2019 02:05:35;1558137935732;10;0;1;9;1;1;3
18.05.2019 02:06:35;1558137995744;10;0;0;5;2;2;3
18.05.2019 02:07:35;1558138055756;10;0;0;10;1;1;3
18.05.2019 02:08:35;1558138115764;10;0;0;7;2;2;3
18.05.2019 02:09:35;1558138175776;10;0;0;8;2;2;3
18.05.2019 02:10:35;1558138235785;10;0;2;4;2;2;3
18.05.2019 02:11:35;1558138295796;10;0;3;6;2;2;3
18.05.2019 02:12:35;1558138355807;10;0;0;6;2;2;3
18.05.2019 02:13:35;1558138415817;10;0;0;8;2;2;3
18.05.2019 02:14:35;1558138475828;10;0;0;8;2;2;3
18.05.2019 02:15:35;1558138535837;10;0;2;7;2;2;3
18.05.2019 02:16:35;1558138595848;10;0;3;9;1;1;3
18.05.2019 02:17:35;1558138655858;10;0;3;9;2;2;3
18.05.2019 02:18:35;1558138715870;10;0;3;10;1;1;3
18.05.2019 02:19:35;1558138775880;10;0;3;9;1;1;3
18.05.2019 02:20:35;1558138835891;10;0;3;5;2;2;3
18.05.2019 02:21:35;1558138895900;10;0;0;5;2;2;3
18.05.2019 02:22:35;1558138955911;10;0;0;9;2;2;3
18.05.2019 02:23:35;1558139015921;10;0;2;7;2;2;3
18.05.2019 02:24:35;1558139075932;10;0;1;9;1;1;3
18.05.2019 02:25:35;1558139135942;10;0;2;6;2;2;3
18.05.2019 02:26:35;1558139195956;10;0;3;7;2;2;3
18.05.2019 02:27:35;1558139255964;10;0;0;4;2;2;3
18.05.2019 02:28:35;1558139315974;10;0;2;7;2;2;3
18.05.2019 02:29:35;1558139375985;10;0;3;9;1;1;3
18.05.2019 02:30:35;1558139435995;10;0;3;7;1;1;3
18.05.2019 02:31:36;1558139496005;10;0;0;5;2;2;3
18.05.2019 02:32:46;1558139566018;10;0;3;8;1;1;3
18.05.2019 02:33:46;1558139626028;10;0;1;7;2;2;3
18.05.2019 02:34:55;1558139695060;10;0;3;7;1;1;3
18.05.2019 02:35:56;1558139756051;10;0;0;4;2;2;3
18.05.2019 02:37:05;1558139825098;10;0;0;7;2;2;3
18.05.2019 02:38:06;1558139886074;10;0;3;10;1;1;3
18.05.2019 02:39:15;1558139955110;10;0;3;10;1;1;3
18.05.2019 02:40:25;1558140025098;10;0;1;6;2;2;3
18.05.2019 02:41:25;1558140085108;10;0;0;7;2;2;3
18.05.2019 02:42:25;1558140145119;10;0;3;7;2;2;3
18.05.2019 02:43:25;1558140205129;10;0;2;5;2;2;3
18.05.2019 02:44:25;1558140265140;10;0;1;7;2;2;3
18.05.2019 02:45:25;1558140325151;10;0;2;9;1;1;3
18.05.2019 02:46:25;1558140385160;10;0;3;5;2;2;3
18.05.2019 02:47:25;1558140445172;10;0;1;10;1;1;3
18.05.2019 02:48:25;1558140505182;10;0;1;4;2;2;3
18.05.2019 02:49:26;1558140566192;10;0;2;4;2;2;3
18.05.2019 02:50:35;1558140635204;10;0;2;6;2;2;3
18.05.2019 02:51:35;1558140695216;10;0;3;10;1;1;3
18.05.2019 02:52:35;1558140755229;10;10;3;10;1;1;3
18.05.2019 02:53:35;1558140815236;20;0;0;5;2;2;3
18.05.2019 02:54:35;1558140875245;10;0;2;7;2;2;3
18.05.2019 02:55:35;1558140935257;10;0;0;7;2;2;3
18.05.2019 02:56:35;1558140995267;10;0;2;8;2;2;3
18.05.2019 02:57:35;1558141055278;10;0;3;6;2;2;3
18.05.2019 02:58:35;1558141115290;10;0;3;10;1;1;3
18.05.2019 02:59:35;1558141175299;10;0;0;5;2;2;3
18.05.2019 03:00:35;1558141235309;10;0;0;10;1;1;3
18.05.2019 03:01:35;1558141295316;10;0;2;5;2;2;3
18.05.2019 03:02:35;1558141355324;10;0;2;7;1;2;3
18.05.2019 03:03:35;1558141415332;10;0;3;9;1;1;3
18.05.2019 03:04:35;1558141475340;10;0;0;6;2;2;3
18.05.2019 03:05:35;1558141535348;10;0;1;7;1;1;3
18.05.2019 03:06:35;1558141595357;10;0;1;10;1;1;3
18.05.2019 03:07:35;1558141655366;10;0;3;10;1;1;3
18.05.2019 03:08:35;1558141715372;10;0;3;4;2;2;3
18.05.2019 03:09:35;1558141775382;10;0;1;7;1;1;3
18.05.2019 03:10:35;1558141835390;10;0;3;10;1;1;3
18.05.2019 03:11:35;1558141895397;10;0;0;5;2;2;3
18.05.2019 03:12:35;1558141955406;10;0;1;9;2;2;3
18.05.2019 03:13:35;1558142015415;10;0;2;7;1;2;3
18.05.2019 03:14:35;1558142075423;10;0;0;9;2;2;3
18.05.2019 03:15:35;1558142135430;10;0;0;5;2;2;3
18.05.2019 03:16:35;1558142195440;10;0;2;5;2;2;3
18.05.2019 03:17:35;1558142255449;10;0;3;10;1;1;3
18.05.2019 03:18:35;1558142315456;10;0;0;7;2;2;3
