Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
09.06.2019 00:00:24;1560031224134;10;0;0;3;0;0;0
09.06.2019 00:01:34;1560031294135;10;0;0;0;0;0;0
09.06.2019 00:02:34;1560031354137;10;0;0;0;4;0;3
09.06.2019 00:03:34;1560031414137;10;0;0;5;0;0;2
09.06.2019 00:04:34;1560031474138;10;0;0;0;4;0;4
09.06.2019 00:05:44;1560031544139;10;0;0;0;2;0;4
09.06.2019 00:06:44;1560031604140;20;0;0;0;0;0;0
09.06.2019 00:07:44;1560031664142;10;0;0;0;5;0;4
09.06.2019 00:08:44;1560031724143;10;0;0;2;0;0;0
09.06.2019 00:09:44;1560031784144;10;0;0;0;5;0;1
09.06.2019 00:10:44;1560031844146;10;0;2;0;3;0;4
09.06.2019 00:11:54;1560031914145;10;0;0;0;3;0;1
09.06.2019 00:12:54;1560031974146;10;0;0;5;0;0;2
09.06.2019 00:13:54;1560032034148;10;0;0;0;2;0;0
09.06.2019 00:14:54;1560032094149;10;0;0;0;3;0;0
09.06.2019 00:15:54;1560032154150;10;0;0;0;4;0;2
09.06.2019 00:16:54;1560032214151;10;0;0;1;0;0;0
09.06.2019 00:17:54;1560032274152;10;0;1;2;2;0;4
09.06.2019 00:18:54;1560032334153;10;0;0;0;3;0;4
09.06.2019 00:19:54;1560032394154;10;0;0;0;4;0;3
09.06.2019 00:20:54;1560032454155;10;0;0;4;0;0;0
09.06.2019 00:21:54;1560032514155;10;0;0;0;0;0;0
09.06.2019 00:22:54;1560032574155;10;0;0;5;0;0;4
09.06.2019 00:23:54;1560032634157;10;0;0;5;0;0;3
09.06.2019 00:24:54;1560032694158;10;0;0;0;1;0;0
09.06.2019 00:25:54;1560032754158;10;0;0;5;0;0;4
09.06.2019 00:26:54;1560032814160;10;0;0;5;0;0;4
09.06.2019 00:27:54;1560032874161;10;0;0;0;0;0;0
09.06.2019 00:28:54;1560032934161;10;0;0;3;0;0;0
09.06.2019 00:29:54;1560032994167;10;10;0;2;0;0;4
09.06.2019 00:31:04;1560033064165;10;0;0;0;4;0;1
09.06.2019 00:32:04;1560033124166;10;0;1;1;1;0;4
09.06.2019 00:33:04;1560033184167;10;0;1;0;4;0;4
09.06.2019 00:34:04;1560033244168;10;0;0;0;1;0;0
09.06.2019 00:35:04;1560033304168;10;0;1;0;4;0;3
09.06.2019 00:36:04;1560033364170;10;0;1;0;2;0;4
09.06.2019 00:37:04;1560033424171;10;0;0;0;5;0;4
09.06.2019 00:38:14;1560033494171;10;0;0;0;4;0;1
09.06.2019 00:39:14;1560033554171;10;0;1;0;3;0;4
09.06.2019 00:40:14;1560033614172;10;0;0;4;0;0;0
09.06.2019 00:41:14;1560033674173;10;0;0;3;0;0;5
09.06.2019 00:42:14;1560033734174;10;0;0;2;1;0;4
09.06.2019 00:43:14;1560033794176;10;0;0;0;5;0;3
09.06.2019 00:44:14;1560033854177;10;0;3;0;3;0;4
09.06.2019 00:45:14;1560033914179;10;0;0;0;4;0;4
09.06.2019 00:46:14;1560033974180;10;0;0;0;4;0;2
09.06.2019 00:47:14;1560034034181;10;0;0;3;0;0;0
09.06.2019 00:48:14;1560034094181;10;0;2;0;2;0;4
09.06.2019 00:49:14;1560034154184;10;0;0;5;0;0;3
09.06.2019 00:50:24;1560034224184;10;0;0;0;2;0;0
09.06.2019 00:51:24;1560034284184;10;0;0;0;2;0;0
