Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
05.05.2019 00:00:35;1557007235534;10;10;1;5;2;2;3
05.05.2019 00:01:45;1557007305526;10;10;0;4;2;2;3
05.05.2019 00:02:55;1557007375520;10;10;1;10;1;1;3
05.05.2019 00:04:05;1557007445510;10;10;1;9;1;1;3
05.05.2019 00:05:15;1557007515503;10;10;0;7;2;2;3
05.05.2019 00:06:25;1557007585496;10;10;1;9;1;1;3
05.05.2019 00:07:35;1557007655487;10;10;0;4;2;2;3
05.05.2019 00:08:45;1557007725480;10;10;0;5;2;2;3
05.05.2019 00:09:55;1557007795471;10;10;1;7;2;2;3
05.05.2019 00:11:05;1557007865464;10;10;1;7;1;1;3
05.05.2019 00:12:15;1557007935457;20;10;1;6;2;2;3
05.05.2019 00:13:25;1557008005449;10;10;1;5;2;2;3
05.05.2019 00:14:35;1557008075441;10;10;0;5;2;2;3
05.05.2019 00:15:45;1557008145433;10;10;0;7;2;2;3
05.05.2019 00:16:55;1557008215425;10;10;0;7;2;2;3
05.05.2019 00:18:05;1557008285419;10;10;0;10;1;1;3
05.05.2019 00:19:15;1557008355411;10;10;1;5;2;2;3
05.05.2019 00:20:25;1557008425403;10;10;0;7;1;1;3
05.05.2019 00:21:35;1557008495397;10;10;1;10;1;1;3
05.05.2019 00:22:45;1557008565389;10;10;0;7;1;2;3
05.05.2019 00:23:55;1557008635381;10;10;0;5;2;2;3
05.05.2019 00:25:05;1557008705373;10;10;1;7;2;1;3
05.05.2019 00:26:15;1557008775397;10;0;0;5;2;2;3
05.05.2019 00:27:25;1557008845357;10;10;0;5;2;2;3
05.05.2019 00:28:35;1557008915350;10;10;0;4;2;2;3
05.05.2019 00:29:45;1557008985342;10;10;1;8;1;1;3
05.05.2019 00:30:55;1557009055335;10;10;1;7;1;1;3
05.05.2019 00:32:05;1557009125327;10;10;1;6;2;2;3
05.05.2019 00:33:15;1557009195319;10;10;1;8;2;1;3
05.05.2019 00:34:25;1557009265312;10;10;0;5;2;2;3
05.05.2019 00:35:35;1557009335303;10;10;1;7;2;2;3
05.05.2019 00:36:45;1557009405296;10;10;0;6;1;1;3
05.05.2019 00:37:55;1557009475287;10;10;1;7;1;1;3
05.05.2019 00:39:05;1557009545305;10;10;1;7;2;2;3
05.05.2019 00:40:15;1557009615273;10;10;1;6;2;2;3
05.05.2019 00:41:25;1557009685262;10;0;1;7;1;1;3
05.05.2019 00:42:35;1557009755258;10;10;1;10;1;1;3
05.05.2019 00:43:45;1557009825280;10;10;1;8;1;1;3
05.05.2019 00:44:46;1557009886238;10;0;1;6;1;1;3
05.05.2019 00:45:55;1557009955255;10;10;1;8;2;2;3
05.05.2019 00:47:05;1557010025225;10;10;1;6;2;2;3
05.05.2019 00:48:15;1557010095219;10;10;0;4;2;2;3
05.05.2019 00:49:16;1557010156213;10;10;0;7;2;1;3
05.05.2019 00:50:25;1557010225249;10;10;0;5;2;2;3
05.05.2019 00:51:26;1557010286198;10;10;0;5;2;2;3
05.05.2019 00:52:35;1557010355226;10;0;1;10;1;1;3
05.05.2019 00:53:46;1557010426184;10;10;0;6;2;2;3
05.05.2019 00:54:56;1557010496174;10;0;1;9;2;2;3
05.05.2019 00:56:06;1557010566169;10;10;1;10;1;1;3
05.05.2019 00:57:15;1557010635207;10;10;1;9;1;1;3
05.05.2019 00:58:25;1557010705168;10;10;1;7;2;2;3
05.05.2019 00:59:25;1557010765177;10;10;1;7;2;2;3
05.05.2019 01:00:36;1557010836134;10;0;1;7;1;1;3
05.05.2019 01:01:46;1557010906128;10;10;0;5;2;2;3
05.05.2019 01:02:56;1557010976118;10;10;1;10;1;1;3
05.05.2019 01:04:06;1557011046103;10;0;1;9;1;1;3
05.05.2019 01:05:16;1557011116096;10;10;0;4;2;2;3
05.05.2019 01:06:26;1557011186084;10;10;1;9;2;1;3
05.05.2019 01:07:36;1557011256075;10;10;1;8;1;1;3
05.05.2019 01:08:46;1557011326064;10;10;0;8;1;1;3
05.05.2019 01:09:56;1557011396051;10;0;1;7;2;1;3
05.05.2019 01:11:06;1557011466043;10;10;0;5;2;2;2
05.05.2019 01:12:16;1557011536031;10;10;1;7;2;1;3
05.05.2019 01:13:26;1557011606020;10;10;0;5;2;2;3
05.05.2019 01:14:36;1557011676011;10;10;1;9;1;1;3
05.05.2019 01:15:45;1557011745999;20;10;1;5;2;2;3
05.05.2019 01:16:55;1557011815990;10;10;1;9;1;1;3
05.05.2019 01:18:05;1557011885978;10;10;1;7;1;1;3
05.05.2019 01:19:15;1557011955968;10;10;1;9;1;1;3
05.05.2019 01:20:25;1557012025956;20;10;1;6;2;2;3
05.05.2019 01:21:35;1557012095946;10;10;1;7;2;2;3
05.05.2019 01:22:45;1557012165936;10;10;1;7;2;2;3
05.05.2019 01:23:55;1557012235925;10;10;1;7;1;1;3
05.05.2019 01:25:05;1557012305914;10;10;0;6;2;2;3
05.05.2019 01:26:15;1557012375904;10;10;1;6;2;2;3
05.05.2019 01:27:25;1557012445889;10;0;1;7;2;2;3
05.05.2019 01:28:35;1557012515882;10;10;0;4;2;2;3
05.05.2019 01:29:45;1557012585873;10;10;1;7;2;1;3
05.05.2019 01:30:55;1557012655862;10;10;1;9;1;1;3
05.05.2019 01:32:05;1557012725852;10;10;1;9;1;1;3
05.05.2019 01:33:15;1557012795841;10;10;1;7;2;1;3
05.05.2019 01:34:25;1557012865830;10;10;1;9;1;1;3
05.05.2019 01:35:35;1557012935819;10;10;1;8;1;1;3
05.05.2019 01:36:45;1557013005810;10;10;1;9;1;1;3
05.05.2019 01:37:55;1557013075798;10;10;1;7;2;2;3
05.05.2019 01:39:05;1557013145788;10;10;1;5;2;2;3
05.05.2019 01:40:15;1557013215778;10;10;1;5;2;2;3
05.05.2019 01:41:25;1557013285766;10;10;1;5;2;2;3
