Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
06.06.2019 00:00:38;1559772038226;10;0;0;0;3;0;1
06.06.2019 00:01:48;1559772108224;10;0;4;0;6;2;4
06.06.2019 00:02:58;1559772178223;10;0;9;0;4;2;6
06.06.2019 00:04:08;1559772248220;10;0;5;0;1;0;6
06.06.2019 00:05:08;1559772308220;10;0;0;0;4;0;2
06.06.2019 00:06:18;1559772378217;10;0;2;0;1;0;5
06.06.2019 00:07:28;1559772448215;10;0;0;0;1;0;1
06.06.2019 00:08:28;1559772508215;10;0;0;0;6;1;4
06.06.2019 00:09:38;1559772578213;10;0;2;0;1;0;7
06.06.2019 00:10:48;1559772648211;10;0;1;0;0;0;5
06.06.2019 00:11:58;1559772718210;10;0;0;0;4;0;4
06.06.2019 00:13:08;1559772788208;10;0;0;0;3;0;2
06.06.2019 00:14:18;1559772858206;10;0;8;0;4;2;6
06.06.2019 00:15:28;1559772928204;10;0;6;0;4;2;6
06.06.2019 00:16:38;1559772998203;10;0;7;0;3;2;7
06.06.2019 00:17:48;1559773068201;10;0;1;0;2;0;1
06.06.2019 00:18:58;1559773138198;10;0;8;0;4;2;6
06.06.2019 00:19:58;1559773198198;10;0;0;0;1;0;2
06.06.2019 00:21:08;1559773268195;10;0;0;0;1;0;1
06.06.2019 00:22:18;1559773338194;10;0;7;0;4;2;6
06.06.2019 00:23:28;1559773408191;10;0;6;0;3;2;7
06.06.2019 00:24:38;1559773478190;10;0;2;0;1;0;6
06.06.2019 00:25:48;1559773548187;10;0;5;0;6;1;4
06.06.2019 00:26:48;1559773608187;10;0;2;0;5;1;4
06.06.2019 00:27:58;1559773678184;10;0;0;0;2;0;1
06.06.2019 00:29:08;1559773748183;10;0;0;0;2;0;1
06.06.2019 00:30:18;1559773818181;10;0;0;0;5;0;3
06.06.2019 00:31:28;1559773888181;10;0;0;0;1;0;1
06.06.2019 00:32:38;1559773958178;10;0;5;0;3;2;7
06.06.2019 00:33:48;1559774028177;10;0;1;0;2;0;6
06.06.2019 00:34:58;1559774098175;10;0;6;0;4;2;6
06.06.2019 00:36:08;1559774168173;10;0;3;0;2;0;7
06.06.2019 00:37:18;1559774238172;10;0;6;0;3;2;8
06.06.2019 00:38:28;1559774308169;10;0;4;0;1;0;5
06.06.2019 00:39:38;1559774378168;10;0;5;0;3;2;7
06.06.2019 00:40:38;1559774438168;10;0;8;0;4;2;7
06.06.2019 00:41:48;1559774508166;10;0;6;0;4;2;6
06.06.2019 00:42:58;1559774578164;10;0;0;0;5;1;4
06.06.2019 00:44:08;1559774648162;10;0;1;0;3;0;1
06.06.2019 00:45:08;1559774708162;10;0;2;0;5;1;4
06.06.2019 00:46:18;1559774778160;10;0;3;0;6;2;5
06.06.2019 00:47:28;1559774848158;10;0;8;0;4;2;7
06.06.2019 00:48:38;1559774918157;10;0;2;0;2;0;7
06.06.2019 00:49:48;1559774988155;10;0;1;0;2;0;1
06.06.2019 00:50:48;1559775048155;10;0;3;0;6;2;6
