Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
28.06.2019 00:00:11;1561672811783;10;0;14;11;3;3;4
28.06.2019 00:01:11;1561672871793;10;0;15;18;3;6;4
28.06.2019 00:02:11;1561672931799;10;0;16;18;3;6;4
28.06.2019 00:03:11;1561672991805;10;0;16;16;3;6;4
28.06.2019 00:04:11;1561673051809;10;0;15;11;3;2;4
28.06.2019 00:05:11;1561673111817;10;0;12;17;3;6;4
28.06.2019 00:06:11;1561673171822;10;0;16;13;3;2;4
28.06.2019 00:07:11;1561673231828;10;0;15;15;3;2;4
28.06.2019 00:08:11;1561673291837;10;0;12;14;3;6;4
28.06.2019 00:09:11;1561673351842;10;0;12;13;3;5;4
28.06.2019 00:10:11;1561673411845;10;0;13;9;3;3;4
28.06.2019 00:11:11;1561673471854;10;0;12;10;3;3;4
28.06.2019 00:12:11;1561673531861;10;0;14;17;3;6;4
28.06.2019 00:13:11;1561673591869;10;0;12;16;3;6;4
28.06.2019 00:14:11;1561673651875;10;0;14;16;3;6;4
28.06.2019 00:15:11;1561673711880;10;0;13;16;3;6;4
28.06.2019 00:16:11;1561673771886;10;0;9;11;3;5;4
28.06.2019 00:17:11;1561673831893;10;0;14;16;3;2;4
28.06.2019 00:18:11;1561673891897;10;0;15;15;3;2;4
28.06.2019 00:19:11;1561673951906;10;0;15;15;3;2;4
28.06.2019 00:20:11;1561674011909;10;0;12;10;3;3;4
28.06.2019 00:21:11;1561674071915;10;0;14;11;3;3;4
28.06.2019 00:22:11;1561674131924;10;0;9;11;3;5;4
28.06.2019 00:23:11;1561674191931;10;0;10;11;3;5;4
28.06.2019 00:24:11;1561674251938;10;0;13;18;3;5;4
28.06.2019 00:25:11;1561674311944;10;0;12;16;3;6;4
28.06.2019 00:26:11;1561674371945;10;0;12;9;3;4;4
28.06.2019 00:27:11;1561674431957;10;0;14;18;3;5;4
28.06.2019 00:28:11;1561674491963;10;0;15;18;3;5;4
28.06.2019 00:29:11;1561674551969;10;0;10;11;3;5;4
28.06.2019 00:30:11;1561674611972;10;0;14;12;3;2;4
28.06.2019 00:31:11;1561674671982;10;0;12;16;3;6;4
28.06.2019 00:32:11;1561674731985;10;0;9;10;3;3;4
28.06.2019 00:33:11;1561674791991;10;0;12;10;3;4;4
28.06.2019 00:34:12;1561674852000;10;0;9;12;3;5;4
28.06.2019 00:35:12;1561674912007;10;0;11;13;3;5;4
28.06.2019 00:36:12;1561674972010;10;0;16;13;3;2;4
28.06.2019 00:37:12;1561675032021;10;0;12;18;3;5;4
28.06.2019 00:38:12;1561675092026;10;0;14;16;3;2;4
28.06.2019 00:39:12;1561675152028;10;0;16;13;3;2;4
28.06.2019 00:40:12;1561675212040;10;0;16;18;3;5;4
28.06.2019 00:41:12;1561675272042;10;0;14;13;3;2;4
28.06.2019 00:42:12;1561675332052;10;0;14;18;3;4;4
28.06.2019 00:43:12;1561675392057;10;0;10;13;3;5;4
28.06.2019 00:44:12;1561675452063;10;0;12;17;3;6;4
28.06.2019 00:45:12;1561675512069;10;0;12;15;3;6;4
28.06.2019 00:46:12;1561675572075;10;0;9;11;3;5;4
28.06.2019 00:47:12;1561675632079;10;0;13;10;3;3;4
28.06.2019 00:48:12;1561675692089;10;0;12;12;3;5;4
28.06.2019 00:49:12;1561675752094;10;0;13;18;3;6;4
28.06.2019 00:50:12;1561675812102;10;0;14;17;3;6;4
28.06.2019 00:51:12;1561675872107;10;0;9;13;3;5;4
28.06.2019 00:52:12;1561675932114;10;0;14;18;3;5;4
28.06.2019 00:53:12;1561675992120;10;0;16;15;3;2;4
28.06.2019 00:54:12;1561676052126;10;0;14;19;3;5;4
28.06.2019 00:55:12;1561676112133;10;0;9;10;3;4;4
28.06.2019 00:56:12;1561676172136;10;0;14;11;3;2;4
28.06.2019 00:57:12;1561676232141;10;0;9;10;3;3;4
28.06.2019 00:58:12;1561676292152;10;0;14;16;3;2;4
28.06.2019 00:59:12;1561676352156;10;0;14;11;3;3;4
28.06.2019 01:00:12;1561676412161;10;0;14;11;3;3;4
28.06.2019 01:01:12;1561676472169;10;0;16;11;3;2;4
28.06.2019 01:02:12;1561676532182;10;0;12;18;3;6;4
28.06.2019 01:03:12;1561676592191;10;0;14;17;3;2;4
28.06.2019 01:04:12;1561676652199;10;0;15;16;3;2;4
28.06.2019 01:05:12;1561676712207;10;0;9;11;3;5;4
28.06.2019 01:06:12;1561676772218;10;0;14;15;3;6;4
28.06.2019 01:07:21;1561676841242;10;0;9;11;3;5;4
28.06.2019 01:08:32;1561676912235;10;0;14;11;3;2;4
28.06.2019 01:09:32;1561676972246;10;0;12;18;3;5;4
28.06.2019 01:10:32;1561677032256;10;0;14;18;3;3;4
28.06.2019 01:11:41;1561677101282;10;0;12;13;3;5;4
