Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye;InsideTable2;InsideWork2
08.07.2019 00:56:22;1562540182731;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 00:57:22;1562540242731;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 00:58:22;1562540302731;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 00:59:22;1562540362733;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 01:00:22;1562540422733;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
08.07.2019 01:01:22;1562540482735;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:02:22;1562540542736;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:03:22;1562540602736;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:04:22;1562540662738;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
08.07.2019 01:05:22;1562540722738;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:06:22;1562540782740;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
08.07.2019 01:07:32;1562540852740;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:08:32;1562540912740;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 01:09:32;1562540972742;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 01:10:32;1562541032743;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:11:32;1562541092744;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:12:32;1562541152744;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
08.07.2019 01:13:32;1562541212746;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:14:32;1562541272746;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:15:32;1562541332748;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:16:32;1562541392749;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:17:32;1562541452750;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:18:32;1562541512751;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:19:32;1562541572753;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:20:32;1562541632754;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 01:21:32;1562541692755;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:22:32;1562541752757;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:23:32;1562541812758;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:24:32;1562541872760;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:25:32;1562541932760;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:26:32;1562541992762;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:27:32;1562542052763;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:28:32;1562542112764;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 01:29:32;1562542172765;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:30:32;1562542232766;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:31:32;1562542292767;10.00;0.00;0.03;0.00;0.00;26.00;2.00;0.00;0.00
08.07.2019 01:32:32;1562542352769;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:33:32;1562542412771;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 01:34:32;1562542472772;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:35:32;1562542532772;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 01:36:32;1562542592774;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:37:32;1562542652775;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 01:38:32;1562542712777;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 01:39:32;1562542772777;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:40:32;1562542832779;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:41:32;1562542892781;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 01:42:32;1562542952781;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:43:32;1562543012783;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:44:42;1562543082783;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:45:42;1562543142785;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:46:42;1562543202785;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 01:47:42;1562543262785;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:48:42;1562543322786;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:49:42;1562543382787;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 01:50:42;1562543442790;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:51:42;1562543502791;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:52:42;1562543562792;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:53:42;1562543622794;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 01:54:42;1562543682795;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:55:42;1562543742795;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 01:56:42;1562543802797;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 01:57:42;1562543862799;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 01:58:42;1562543922799;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 01:59:42;1562543982801;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:00:42;1562544042801;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 02:01:42;1562544102804;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:02:42;1562544162804;10.00;0.00;0.03;0.00;0.00;35.00;2.00;0.00;0.00
08.07.2019 02:03:42;1562544222806;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 02:04:42;1562544282806;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 02:05:42;1562544342809;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 02:06:42;1562544402810;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:07:42;1562544462811;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 02:08:42;1562544522812;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:09:42;1562544582813;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 02:10:42;1562544642814;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 02:11:52;1562544712812;10.00;0.00;0.00;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 02:12:52;1562544772817;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:13:52;1562544832819;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:14:52;1562544892819;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:15:52;1562544952820;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:16:52;1562545012821;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:17:52;1562545072824;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:18:52;1562545132825;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:19:52;1562545192825;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:20:52;1562545252826;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:21:52;1562545312827;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 02:22:52;1562545372829;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
08.07.2019 02:23:52;1562545432829;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:24:52;1562545492831;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 02:25:52;1562545552832;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:26:52;1562545612833;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 02:27:52;1562545672833;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:29:02;1562545742835;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 02:30:02;1562545802836;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:31:02;1562545862837;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:32:02;1562545922838;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
08.07.2019 02:33:02;1562545982840;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 02:34:02;1562546042841;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:35:02;1562546102842;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 02:36:02;1562546162843;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:37:02;1562546222845;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 02:38:02;1562546282846;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 02:39:02;1562546342848;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 02:40:02;1562546402849;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:41:02;1562546462849;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:42:02;1562546522850;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
08.07.2019 02:43:02;1562546582852;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:44:02;1562546642853;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:45:02;1562546702855;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:46:02;1562546762856;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:47:02;1562546822857;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:48:02;1562546882858;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:49:02;1562546942860;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 02:50:02;1562547002860;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:51:02;1562547062861;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 02:52:02;1562547122863;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:53:02;1562547182864;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 02:54:02;1562547242866;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 02:55:02;1562547302867;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 02:56:02;1562547362867;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 02:57:02;1562547422869;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 02:58:02;1562547482871;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 02:59:02;1562547542872;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:00:02;1562547602873;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 03:01:02;1562547662875;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:02:02;1562547722875;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:03:02;1562547782876;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 03:04:02;1562547842878;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:05:12;1562547912879;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:06:22;1562547982879;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 03:07:22;1562548042881;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 03:08:22;1562548102881;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 03:09:22;1562548162883;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:10:22;1562548222885;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
08.07.2019 03:11:22;1562548282886;10.00;0.00;0.03;0.00;0.00;35.00;2.00;0.00;0.00
08.07.2019 03:12:22;1562548342886;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 03:13:22;1562548402889;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 03:14:32;1562548472885;10.00;0.00;0.00;0.00;0.00;35.00;2.00;0.00;0.00
08.07.2019 03:15:32;1562548532889;10.00;0.00;0.03;0.00;0.00;27.00;3.00;0.00;0.00
08.07.2019 03:16:32;1562548592891;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
08.07.2019 03:17:32;1562548652892;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 03:18:32;1562548712893;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 03:19:32;1562548772895;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 03:20:32;1562548832897;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:21:32;1562548892897;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:22:32;1562548952899;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:23:32;1562549012901;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:24:32;1562549072901;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:25:32;1562549132903;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:26:32;1562549192903;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:27:32;1562549252905;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:28:32;1562549312907;10.00;0.00;0.03;0.00;0.00;35.00;2.00;0.00;0.00
08.07.2019 03:29:32;1562549372907;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:30:42;1562549442908;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 03:31:42;1562549502909;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 03:32:42;1562549562911;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:33:42;1562549622912;10.00;0.00;0.03;0.00;0.00;29.00;2.00;0.00;0.00
08.07.2019 03:34:52;1562549692914;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:36:02;1562549762916;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:37:02;1562549822916;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 03:38:02;1562549882918;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:39:02;1562549942919;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 03:40:02;1562550002921;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 03:41:02;1562550062922;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 03:42:02;1562550122924;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
08.07.2019 03:43:02;1562550182924;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:44:02;1562550242924;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 03:45:02;1562550302925;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:46:12;1562550372926;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:47:12;1562550432927;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:48:12;1562550492928;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 03:49:12;1562550552929;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 03:50:12;1562550612932;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 03:51:12;1562550672933;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 03:52:12;1562550732933;10.00;0.00;0.03;0.00;0.00;25.00;3.00;0.00;0.00
08.07.2019 03:53:12;1562550792935;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 03:54:12;1562550852936;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
08.07.2019 03:55:12;1562550912936;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 03:56:12;1562550972939;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 03:57:12;1562551032939;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
08.07.2019 03:58:12;1562551092941;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 03:59:12;1562551152943;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 04:00:12;1562551212943;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
08.07.2019 04:01:22;1562551282943;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 04:02:32;1562551352936;10.00;0.00;0.00;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 04:03:32;1562551412939;10.00;0.00;0.03;0.00;0.00;32.00;2.00;0.00;0.00
08.07.2019 04:04:42;1562551482938;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 04:05:52;1562551552935;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 04:06:52;1562551612935;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
08.07.2019 04:08:02;1562551682932;10.00;0.00;0.03;0.00;0.00;34.00;2.00;0.00;0.00
08.07.2019 04:09:12;1562551752932;10.00;0.00;0.03;0.00;0.00;26.00;3.00;0.00;0.00
08.07.2019 04:10:22;1562551822931;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 04:11:32;1562551892928;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
08.07.2019 04:12:42;1562551962927;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
08.07.2019 04:13:42;1562552022927;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
08.07.2019 04:14:52;1562552092924;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
