Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
20.05.2019 00:00:13;1558303213308;10;0;1;5;2;2;3
20.05.2019 00:01:13;1558303273312;10;0;1;9;2;2;3
20.05.2019 00:02:13;1558303333315;10;0;0;5;2;2;3
20.05.2019 00:03:13;1558303393318;10;0;1;5;2;2;3
20.05.2019 00:04:13;1558303453323;10;0;1;7;2;2;3
20.05.2019 00:05:13;1558303513326;10;0;1;9;2;2;3
20.05.2019 00:06:13;1558303573329;10;0;0;5;2;2;3
20.05.2019 00:07:13;1558303633331;10;0;1;9;2;2;3
20.05.2019 00:08:13;1558303693335;10;0;1;9;2;2;3
20.05.2019 00:09:13;1558303753340;10;0;2;11;2;2;3
20.05.2019 00:10:13;1558303813344;10;0;2;10;2;2;3
20.05.2019 00:11:22;1558303882386;10;0;2;11;1;1;3
20.05.2019 00:12:23;1558303943350;10;0;0;5;2;2;3
20.05.2019 00:13:23;1558304003353;10;0;0;5;2;2;3
20.05.2019 00:14:32;1558304072391;10;0;1;8;2;2;3
20.05.2019 00:15:33;1558304133362;10;0;1;9;2;2;3
20.05.2019 00:16:33;1558304193365;10;0;1;10;2;2;3
20.05.2019 00:17:33;1558304253368;10;0;1;7;2;2;3
20.05.2019 00:18:42;1558304322372;10;0;1;8;2;2;3
20.05.2019 00:19:42;1558304382429;10;0;1;6;2;2;3
20.05.2019 00:20:43;1558304443379;10;0;0;5;2;2;3
20.05.2019 00:21:52;1558304512385;10;0;2;11;2;2;3
20.05.2019 00:22:52;1558304572415;10;0;2;10;2;2;3
20.05.2019 00:23:52;1558304632417;10;0;1;5;2;2;3
20.05.2019 00:25:02;1558304702395;10;0;1;7;2;2;3
20.05.2019 00:26:02;1558304762434;10;0;2;10;2;2;3
20.05.2019 00:27:12;1558304832401;10;0;2;9;1;2;3
20.05.2019 00:28:12;1558304892405;10;0;2;10;2;2;3
20.05.2019 00:29:12;1558304952422;10;0;1;8;2;2;3
20.05.2019 00:30:22;1558305022413;10;0;2;10;2;2;3
20.05.2019 00:31:22;1558305082416;10;0;0;5;2;2;3
20.05.2019 00:32:22;1558305142441;10;0;1;6;2;2;3
20.05.2019 00:33:32;1558305212422;10;0;1;6;2;2;3
20.05.2019 00:34:32;1558305272433;10;0;2;9;2;1;3
20.05.2019 00:35:42;1558305342430;10;0;1;7;2;2;3
20.05.2019 00:36:42;1558305402432;10;0;1;7;2;2;3
20.05.2019 00:37:42;1558305462437;10;0;1;7;2;2;3
20.05.2019 00:38:42;1558305522440;10;0;2;9;2;2;3
20.05.2019 00:39:42;1558305582443;10;0;1;7;2;2;3
20.05.2019 00:40:42;1558305642448;10;0;1;5;2;2;3
