Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
01.07.2019 00:00:08;1561932008388;10;0;9;15;3;2;4
01.07.2019 00:01:08;1561932068396;10;0;3;11;3;4;4
01.07.2019 00:02:08;1561932128403;10;0;7;18;3;5;4
01.07.2019 00:03:08;1561932188409;10;0;8;17;3;3;4
01.07.2019 00:04:17;1561932257451;10;0;9;15;3;2;4
01.07.2019 00:05:28;1561932328422;10;0;3;13;3;5;4
01.07.2019 00:06:28;1561932388428;10;0;3;11;3;5;4
01.07.2019 00:07:28;1561932448430;10;0;6;11;3;2;4
01.07.2019 00:08:28;1561932508439;10;0;8;18;3;3;4
01.07.2019 00:09:28;1561932568446;10;0;8;18;3;3;4
01.07.2019 00:10:37;1561932637452;10;0;6;18;3;5;4
01.07.2019 00:11:37;1561932697465;10;0;5;9;3;3;4
01.07.2019 00:12:47;1561932767464;10;0;8;13;3;2;4
01.07.2019 00:13:47;1561932827528;10;0;9;16;3;2;4
01.07.2019 00:14:57;1561932897490;10;0;3;11;3;5;4
01.07.2019 00:16:07;1561932967485;10;0;3;9;3;4;4
01.07.2019 00:17:07;1561933027492;10;0;7;18;3;5;4
01.07.2019 00:18:07;1561933087499;10;0;8;18;3;3;4
01.07.2019 00:19:07;1561933147505;10;0;5;15;3;5;4
01.07.2019 00:20:07;1561933207511;10;0;7;18;3;5;4
01.07.2019 00:21:07;1561933267544;10;0;9;15;3;2;4
01.07.2019 00:22:18;1561933338524;10;0;8;18;3;5;4
01.07.2019 00:23:27;1561933407528;10;0;8;12;3;2;4
01.07.2019 00:24:27;1561933467536;10;0;9;17;3;3;4
01.07.2019 00:25:27;1561933527543;10;0;9;16;3;2;4
01.07.2019 00:26:27;1561933587550;10;0;4;13;3;5;4
01.07.2019 00:27:27;1561933647555;10;0;7;18;3;5;4
01.07.2019 00:28:27;1561933707562;10;0;7;18;3;5;4
01.07.2019 00:29:27;1561933767567;10;0;9;16;3;2;4
01.07.2019 00:30:27;1561933827572;10;0;3;11;3;4;4
01.07.2019 00:31:27;1561933887577;10;0;5;10;3;3;4
01.07.2019 00:32:27;1561933947583;10;0;4;10;3;3;4
01.07.2019 00:33:27;1561934007594;10;0;9;16;3;2;4
01.07.2019 00:34:27;1561934067600;10;0;3;11;3;4;4
01.07.2019 00:35:27;1561934127606;10;0;9;18;3;3;4
01.07.2019 00:36:27;1561934187608;10;0;8;11;3;2;4
01.07.2019 00:37:27;1561934247614;10;0;5;9;3;3;4
01.07.2019 00:38:27;1561934307625;10;0;9;18;3;5;4
01.07.2019 00:39:27;1561934367632;10;0;5;16;3;5;4
01.07.2019 00:40:27;1561934427634;10;0;3;10;3;4;4
01.07.2019 00:41:27;1561934487640;10;0;7;11;3;2;4
01.07.2019 00:42:27;1561934547647;10;0;8;11;3;2;4
01.07.2019 00:43:27;1561934607655;10;0;8;18;3;5;4
01.07.2019 00:44:27;1561934667659;10;0;8;12;3;2;4
01.07.2019 00:45:27;1561934727665;10;0;8;13;3;2;4
01.07.2019 00:46:27;1561934787676;10;0;9;18;3;4;4
01.07.2019 00:47:27;1561934847678;10;0;4;10;3;3;4
