Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
24.06.2019 00:00:37;1561327237454;10;0;9;16;2;2;3
24.06.2019 00:01:47;1561327307443;10;0;9;17;2;2;3
24.06.2019 00:02:57;1561327377432;10;0;5;11;2;2;3
24.06.2019 00:04:07;1561327447423;10;0;9;18;2;2;3
24.06.2019 00:05:17;1561327517412;10;0;7;13;2;2;3
24.06.2019 00:06:27;1561327587401;10;0;3;10;3;2;3
24.06.2019 00:07:37;1561327657391;10;0;9;16;2;2;3
24.06.2019 00:08:47;1561327727379;10;0;8;18;2;2;3
24.06.2019 00:09:57;1561327797369;10;0;4;11;2;2;3
24.06.2019 00:11:07;1561327867359;10;0;8;18;2;2;3
24.06.2019 00:12:17;1561327937347;10;0;9;13;2;2;3
24.06.2019 00:13:27;1561328007342;10;0;5;13;2;2;3
24.06.2019 00:14:37;1561328077327;10;0;6;11;2;2;3
24.06.2019 00:15:47;1561328147316;10;0;9;16;2;1;3
24.06.2019 00:16:57;1561328217305;10;0;3;9;2;2;3
24.06.2019 00:18:07;1561328287299;10;0;6;18;2;2;3
24.06.2019 00:19:17;1561328357285;10;0;8;16;2;1;3
24.06.2019 00:20:27;1561328427274;10;0;7;12;2;2;3
24.06.2019 00:21:37;1561328497265;10;0;8;18;2;2;3
24.06.2019 00:22:47;1561328567258;10;0;6;18;2;2;3
24.06.2019 00:23:57;1561328637244;10;0;9;18;2;2;3
24.06.2019 00:25:07;1561328707232;10;0;5;11;2;2;3
24.06.2019 00:26:17;1561328777223;10;0;8;16;2;2;3
24.06.2019 00:27:27;1561328847211;10;0;3;12;2;2;3
24.06.2019 00:28:37;1561328917204;10;0;5;16;2;2;3
24.06.2019 00:29:47;1561328987192;10;0;8;14;2;2;3
24.06.2019 00:30:57;1561329057179;10;0;8;18;2;2;3
24.06.2019 00:32:07;1561329127169;10;0;9;15;2;2;3
24.06.2019 00:33:17;1561329197159;10;0;3;11;2;2;3
24.06.2019 00:34:27;1561329267151;10;0;5;15;2;2;3
24.06.2019 00:35:37;1561329337138;10;0;7;18;2;2;3
24.06.2019 00:36:47;1561329407127;10;0;3;11;3;2;3
24.06.2019 00:37:57;1561329477117;10;0;7;11;3;2;3
24.06.2019 00:39:07;1561329547105;10;0;3;9;3;2;3
24.06.2019 00:40:17;1561329617096;10;0;7;18;2;2;3
24.06.2019 00:41:27;1561329687090;10;0;4;15;2;2;3
24.06.2019 00:42:37;1561329757077;10;0;8;13;2;2;3
24.06.2019 00:43:47;1561329827064;10;0;4;12;3;2;3
24.06.2019 00:44:57;1561329897055;10;0;8;14;2;2;3
24.06.2019 00:46:07;1561329967045;10;0;6;10;2;2;3
24.06.2019 00:47:17;1561330037033;10;0;5;9;2;2;3
24.06.2019 00:48:27;1561330107024;10;0;6;11;2;2;3
24.06.2019 00:49:37;1561330177015;10;0;6;16;2;2;3
24.06.2019 00:50:47;1561330247004;10;0;7;17;2;2;3
24.06.2019 00:51:56;1561330316990;10;0;3;9;2;2;3
24.06.2019 00:53:06;1561330386979;10;0;5;11;2;2;3
24.06.2019 00:54:16;1561330456969;10;0;3;9;3;2;3
24.06.2019 00:55:26;1561330526958;10;0;5;9;3;2;3
24.06.2019 00:56:36;1561330596948;10;0;9;18;2;2;3
24.06.2019 00:57:46;1561330666938;10;0;3;11;3;2;3
24.06.2019 00:58:56;1561330736930;10;0;6;16;2;2;3
24.06.2019 01:00:06;1561330806920;10;0;7;18;2;2;3
24.06.2019 01:01:16;1561330876907;10;0;5;11;2;2;3
24.06.2019 01:02:26;1561330946901;10;0;5;16;2;2;3
24.06.2019 01:03:36;1561331016889;10;0;5;16;2;2;3
24.06.2019 01:04:46;1561331086875;10;0;3;10;3;2;3
24.06.2019 01:05:56;1561331156866;10;0;8;18;2;2;3
24.06.2019 01:07:06;1561331226854;10;0;5;11;2;2;3
24.06.2019 01:08:16;1561331296843;10;0;3;9;2;2;3
24.06.2019 01:09:26;1561331366834;10;0;7;18;2;2;3
24.06.2019 01:10:36;1561331436822;10;0;3;9;3;2;3
24.06.2019 01:11:46;1561331506813;10;0;7;11;2;2;3
24.06.2019 01:12:56;1561331576801;10;0;3;9;3;2;3
24.06.2019 01:14:06;1561331646790;10;0;6;16;2;2;3
24.06.2019 01:15:16;1561331716779;10;0;8;17;2;2;3
24.06.2019 01:16:26;1561331786770;10;0;3;13;2;2;3
24.06.2019 01:17:36;1561331856759;10;0;3;11;2;2;3
24.06.2019 01:18:46;1561331926748;10;0;4;12;2;2;3
24.06.2019 01:19:56;1561331996742;10;0;7;18;2;2;3
24.06.2019 01:21:06;1561332066725;10;0;3;10;3;2;3
24.06.2019 01:22:16;1561332136722;10;0;4;15;2;2;3
24.06.2019 01:23:26;1561332206708;10;0;8;18;2;2;3
24.06.2019 01:24:36;1561332276700;10;0;5;16;2;2;3
24.06.2019 01:25:46;1561332346687;10;0;6;11;3;2;3
24.06.2019 01:26:56;1561332416674;10;0;3;9;2;2;3
24.06.2019 01:28:06;1561332486663;10;0;2;9;3;2;3
24.06.2019 01:29:16;1561332556653;10;0;2;10;2;2;3
24.06.2019 01:30:26;1561332626644;10;0;4;13;2;2;3
24.06.2019 01:31:36;1561332696643;10;0;3;9;2;2;3
24.06.2019 01:32:46;1561332766625;10;0;6;18;2;2;3
24.06.2019 01:33:56;1561332836611;10;0;5;17;2;2;3
24.06.2019 01:34:56;1561332896620;10;0;7;19;2;2;3
24.06.2019 01:36:06;1561332966595;10;0;5;17;2;2;3
24.06.2019 01:37:07;1561333027583;10;0;8;13;2;2;3
24.06.2019 01:38:16;1561333096601;10;0;2;9;3;2;3
24.06.2019 01:39:26;1561333166562;10;0;3;9;2;2;3
24.06.2019 01:40:36;1561333236604;10;0;5;15;2;2;3
24.06.2019 01:41:46;1561333306569;10;0;3;12;3;2;3
24.06.2019 01:42:57;1561333377531;10;0;3;9;2;2;3
24.06.2019 01:44:07;1561333447519;10;0;3;9;2;2;3
24.06.2019 01:45:17;1561333517511;10;0;7;18;2;2;3
24.06.2019 01:46:27;1561333587503;10;0;7;18;2;2;3
24.06.2019 01:47:37;1561333657489;10;0;7;18;2;2;3
24.06.2019 01:48:47;1561333727478;10;0;6;18;2;2;3
24.06.2019 01:49:57;1561333797468;10;0;7;19;2;2;3
24.06.2019 01:51:07;1561333867457;10;0;3;13;2;2;3
24.06.2019 01:52:17;1561333937446;10;0;3;10;2;2;3
24.06.2019 01:53:27;1561334007435;10;0;8;17;2;1;3
24.06.2019 01:54:37;1561334077425;10;0;9;16;2;1;3
24.06.2019 01:55:47;1561334147414;10;0;5;16;2;2;3
24.06.2019 01:56:57;1561334217405;10;0;8;18;2;2;3
24.06.2019 01:58:07;1561334287393;10;0;3;9;2;2;3
24.06.2019 01:59:17;1561334357383;10;0;5;17;2;2;3
24.06.2019 02:00:27;1561334427377;10;0;4;16;2;2;3
24.06.2019 02:01:37;1561334497366;10;0;3;13;2;2;3
24.06.2019 02:02:47;1561334567362;10;0;7;18;2;2;3
24.06.2019 02:03:57;1561334637352;10;0;9;17;2;1;3
24.06.2019 02:05:07;1561334707343;10;0;3;11;2;2;3
24.06.2019 02:06:17;1561334777336;10;0;6;11;2;2;3
24.06.2019 02:07:27;1561334847328;10;0;4;12;2;2;3
24.06.2019 02:08:37;1561334917320;10;0;3;9;2;2;3
24.06.2019 02:09:47;1561334987314;10;0;3;11;2;2;3
24.06.2019 02:10:57;1561335057305;10;0;2;9;2;2;3
24.06.2019 02:12:07;1561335127297;10;0;4;10;3;2;3
24.06.2019 02:13:17;1561335197288;10;0;3;9;2;2;3
24.06.2019 02:14:27;1561335267281;10;0;3;10;2;2;3
24.06.2019 02:15:37;1561335337274;10;0;3;13;2;2;3
24.06.2019 02:16:47;1561335407266;10;0;9;16;2;1;3
24.06.2019 02:17:57;1561335477259;10;0;6;18;2;2;3
24.06.2019 02:19:07;1561335547251;10;0;2;10;3;2;3
24.06.2019 02:20:17;1561335617245;10;0;3;10;2;2;3
24.06.2019 02:21:27;1561335687238;10;0;7;14;2;2;3
24.06.2019 02:22:37;1561335757230;10;0;7;13;2;2;3
24.06.2019 02:23:47;1561335827221;10;0;7;15;2;2;3
24.06.2019 02:24:57;1561335897214;10;0;3;9;2;2;3
24.06.2019 02:26:07;1561335967207;10;0;8;17;2;1;3
24.06.2019 02:27:17;1561336037200;10;0;8;13;2;2;3
24.06.2019 02:28:27;1561336107191;10;0;7;13;2;2;3
24.06.2019 02:29:37;1561336177179;10;0;3;9;2;2;3
24.06.2019 02:30:37;1561336237180;10;0;5;17;2;2;3
24.06.2019 02:31:47;1561336307169;10;0;8;15;2;2;3
24.06.2019 02:32:57;1561336377162;10;0;8;16;2;1;3
24.06.2019 02:34:07;1561336447153;10;0;3;11;2;2;3
24.06.2019 02:35:17;1561336517145;10;0;6;12;2;2;3
24.06.2019 02:36:27;1561336587139;10;0;3;12;2;2;3
24.06.2019 02:37:37;1561336657130;10;0;7;19;2;2;3
24.06.2019 02:38:47;1561336727124;10;0;3;11;2;2;3
24.06.2019 02:39:57;1561336797116;10;0;7;18;2;1;3
24.06.2019 02:41:07;1561336867110;10;0;4;10;2;2;3
