Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
16.06.2019 00:00:34;1560636034279;10;0;2;8;3;2;3
16.06.2019 00:01:34;1560636094280;10;0;4;15;3;2;3
16.06.2019 00:02:44;1560636164273;10;0;3;13;3;3;3
16.06.2019 00:03:44;1560636224276;10;0;3;16;3;2;3
16.06.2019 00:04:54;1560636294268;10;0;3;16;3;2;3
16.06.2019 00:06:04;1560636364259;10;0;3;11;3;2;3
16.06.2019 00:07:14;1560636434258;10;0;4;16;3;2;3
16.06.2019 00:08:24;1560636504252;10;0;3;12;3;2;3
16.06.2019 00:09:34;1560636574244;10;0;2;8;3;2;3
16.06.2019 00:10:35;1560636635245;10;0;3;16;3;3;3
16.06.2019 00:11:44;1560636704240;10;0;3;13;3;2;3
16.06.2019 00:12:54;1560636774232;10;0;1;8;3;2;3
16.06.2019 00:14:04;1560636844228;10;0;3;16;3;2;3
16.06.2019 00:15:14;1560636914228;10;0;3;16;3;2;3
16.06.2019 00:16:24;1560636984217;10;0;2;8;3;2;3
16.06.2019 00:17:24;1560637044217;10;0;3;11;3;2;3
16.06.2019 00:18:34;1560637114209;10;0;2;8;3;2;3
16.06.2019 00:19:34;1560637174209;10;0;3;11;3;2;3
16.06.2019 00:20:44;1560637244200;10;0;3;9;3;2;3
16.06.2019 00:21:44;1560637304200;10;0;3;11;3;2;3
16.06.2019 00:22:54;1560637374196;10;0;4;16;3;2;3
16.06.2019 00:24:04;1560637444188;10;0;3;16;3;2;3
16.06.2019 00:25:14;1560637514182;10;0;3;9;3;2;3
16.06.2019 00:26:14;1560637574182;10;0;3;13;3;2;3
16.06.2019 00:27:24;1560637644177;10;0;3;16;3;2;3
16.06.2019 00:28:34;1560637714172;10;0;3;16;3;2;3
16.06.2019 00:29:44;1560637784168;10;0;4;15;3;2;3
16.06.2019 00:30:54;1560637854163;10;0;3;14;3;2;3
16.06.2019 00:32:04;1560637924153;10;0;2;9;3;2;3
16.06.2019 00:33:14;1560637994150;10;0;2;9;3;2;3
16.06.2019 00:34:24;1560638064149;10;0;3;16;3;2;3
16.06.2019 00:35:34;1560638134140;10;0;2;9;3;2;3
16.06.2019 00:36:34;1560638194145;10;0;3;16;3;2;3
16.06.2019 00:37:44;1560638264133;10;0;2;9;3;2;3
16.06.2019 00:38:44;1560638324133;10;0;3;15;3;2;3
16.06.2019 00:39:54;1560638394124;10;0;2;8;3;2;3
16.06.2019 00:40:54;1560638454124;10;0;3;16;3;2;3
16.06.2019 00:42:04;1560638524120;10;0;4;17;3;2;3
16.06.2019 00:43:14;1560638594114;10;0;4;14;3;2;3
16.06.2019 00:44:24;1560638664109;10;0;3;13;3;3;3
16.06.2019 00:45:34;1560638734105;10;0;4;14;3;2;3
16.06.2019 00:46:44;1560638804096;10;0;3;16;3;2;3
16.06.2019 00:47:54;1560638874096;10;0;3;13;3;2;3
16.06.2019 00:49:04;1560638944086;10;0;1;9;3;2;3
16.06.2019 00:50:04;1560639004086;10;0;4;17;3;2;3
16.06.2019 00:51:14;1560639074081;10;0;3;15;3;2;3
16.06.2019 00:52:24;1560639144078;10;0;3;14;3;2;3
16.06.2019 00:53:34;1560639214074;10;0;4;16;3;2;3
16.06.2019 00:54:44;1560639284068;10;0;3;15;3;2;3
16.06.2019 00:55:54;1560639354061;10;0;3;11;3;2;3
16.06.2019 00:57:04;1560639424060;10;0;4;16;3;2;3
16.06.2019 00:58:14;1560639494050;10;0;2;8;3;2;3
16.06.2019 00:59:14;1560639554050;10;0;3;16;3;2;3
16.06.2019 01:00:24;1560639624071;10;0;3;11;3;2;3
16.06.2019 01:01:34;1560639694040;10;0;2;7;3;2;3
16.06.2019 01:02:34;1560639754043;10;0;3;15;3;2;3
16.06.2019 01:03:44;1560639824036;10;0;2;8;3;2;3
16.06.2019 01:04:44;1560639884039;10;0;4;16;3;2;3
16.06.2019 01:05:54;1560639954034;10;0;2;8;3;2;3
16.06.2019 01:06:54;1560640014056;10;0;3;13;3;2;3
16.06.2019 01:08:04;1560640084036;10;0;4;14;3;2;3
16.06.2019 01:09:14;1560640154030;10;0;2;8;3;2;3
16.06.2019 01:10:14;1560640214033;10;0;3;10;3;2;3
16.06.2019 01:11:24;1560640284028;10;0;2;10;3;2;3
16.06.2019 01:12:24;1560640344028;10;0;3;16;3;2;3
16.06.2019 01:13:34;1560640414040;10;0;3;15;3;2;3
16.06.2019 01:14:44;1560640484022;10;0;3;16;3;2;3
16.06.2019 01:15:54;1560640554023;10;0;3;14;3;2;3
16.06.2019 01:17:04;1560640624016;10;0;2;7;3;2;3
16.06.2019 01:18:14;1560640694024;10;0;1;9;3;2;3
16.06.2019 01:19:24;1560640764015;10;0;3;16;3;2;3
16.06.2019 01:20:34;1560640834012;10;0;2;9;3;2;3
16.06.2019 01:21:34;1560640894015;10;0;3;11;3;2;3
16.06.2019 01:22:44;1560640964023;10;0;3;13;3;2;3
16.06.2019 01:23:54;1560641034008;10;0;2;8;3;2;3
16.06.2019 01:24:54;1560641094011;10;0;3;13;3;2;3
16.06.2019 01:26:04;1560641164009;10;0;4;16;3;2;3
16.06.2019 01:27:14;1560641234007;10;0;3;13;2;2;3
16.06.2019 01:28:24;1560641304012;10;0;3;16;3;2;3
16.06.2019 01:29:34;1560641374004;10;0;2;11;3;2;3
16.06.2019 01:30:43;1560641443997;10;0;2;9;3;2;3
16.06.2019 01:31:53;1560641513996;10;0;3;11;3;2;3
16.06.2019 01:32:53;1560641573999;10;0;4;14;3;2;3
16.06.2019 01:33:54;1560641634020;10;0;2;11;3;2;3
16.06.2019 01:35:03;1560641703990;10;0;3;13;3;2;3
16.06.2019 01:36:03;1560641763990;10;0;2;11;3;2;3
16.06.2019 01:37:03;1560641823990;10;0;3;16;3;2;3
16.06.2019 01:38:13;1560641893989;10;0;3;16;3;2;3
16.06.2019 01:39:13;1560641953989;10;0;3;16;3;2;3
16.06.2019 01:40:24;1560642024002;10;0;2;8;3;2;3
16.06.2019 01:41:24;1560642084021;10;0;2;8;3;2;3
16.06.2019 01:42:33;1560642153983;10;0;3;11;3;2;3
16.06.2019 01:43:33;1560642213983;10;0;4;15;3;2;3
16.06.2019 01:44:43;1560642283977;10;0;2;10;3;2;3
16.06.2019 01:45:44;1560642344974;10;0;2;9;3;2;3
16.06.2019 01:46:53;1560642413976;10;0;4;15;3;2;3
16.06.2019 01:47:53;1560642473976;10;0;3;13;3;2;3
16.06.2019 01:48:54;1560642534007;10;0;3;16;3;2;3
16.06.2019 01:50:03;1560642603973;10;0;4;16;3;2;3
16.06.2019 01:51:13;1560642673968;10;0;3;16;3;2;3
16.06.2019 01:52:13;1560642733969;10;0;3;16;3;2;3
16.06.2019 01:53:23;1560642803967;10;0;4;15;3;2;3
16.06.2019 01:54:23;1560642863985;10;0;3;8;3;2;3
16.06.2019 01:55:33;1560642933966;10;0;3;16;3;2;3
16.06.2019 01:56:43;1560643003963;10;0;3;16;3;2;3
16.06.2019 01:57:53;1560643073959;10;0;2;10;3;2;3
16.06.2019 01:59:03;1560643143991;10;0;3;16;3;2;3
16.06.2019 02:00:13;1560643213966;10;0;2;9;3;2;3
16.06.2019 02:01:23;1560643283958;10;0;3;11;3;2;3
16.06.2019 02:02:33;1560643353955;10;0;2;9;3;2;3
16.06.2019 02:03:33;1560643413956;10;0;2;7;3;2;3
16.06.2019 02:04:33;1560643473957;10;0;2;9;3;2;3
16.06.2019 02:05:33;1560643533959;10;0;2;12;3;2;3
16.06.2019 02:06:33;1560643593964;10;0;4;16;3;2;3
16.06.2019 02:07:33;1560643653964;10;0;4;16;3;2;3
16.06.2019 02:08:33;1560643713964;10;0;2;9;3;2;3
16.06.2019 02:09:43;1560643783963;10;0;2;11;3;2;3
16.06.2019 02:10:43;1560643843964;10;0;3;13;3;2;3
16.06.2019 02:11:43;1560643903966;10;0;2;8;3;2;3
16.06.2019 02:12:43;1560643963967;10;0;2;8;3;2;3
16.06.2019 02:13:43;1560644023968;10;0;2;8;3;2;3
16.06.2019 02:14:43;1560644083973;10;0;4;16;3;2;3
16.06.2019 02:15:53;1560644153973;10;0;3;16;3;2;3
16.06.2019 02:17:03;1560644223972;10;0;2;11;3;2;3
16.06.2019 02:18:03;1560644283975;10;0;3;15;3;2;3
16.06.2019 02:19:13;1560644353976;10;0;3;14;3;2;3
16.06.2019 02:20:23;1560644423976;10;0;2;11;3;2;3
16.06.2019 02:21:23;1560644483978;10;0;4;16;3;2;3
16.06.2019 02:22:33;1560644553976;10;0;3;13;3;2;3
16.06.2019 02:23:33;1560644613984;10;0;3;16;3;2;3
16.06.2019 02:24:43;1560644683978;10;0;2;8;3;2;3
16.06.2019 02:25:43;1560644743984;10;0;5;14;2;2;3
16.06.2019 02:26:53;1560644813981;10;0;2;7;3;2;3
16.06.2019 02:27:53;1560644873986;10;0;4;13;3;2;3
16.06.2019 02:28:53;1560644933987;10;0;3;9;3;2;3
16.06.2019 02:30:03;1560645003984;10;0;2;8;3;2;3
16.06.2019 02:31:03;1560645063986;10;0;3;13;3;2;3
16.06.2019 02:32:03;1560645123990;10;0;5;13;3;2;3
16.06.2019 02:33:13;1560645193988;10;0;1;9;3;2;3
16.06.2019 02:34:13;1560645253991;10;0;5;13;3;2;3
16.06.2019 02:35:23;1560645323989;10;0;2;7;3;2;3
16.06.2019 02:36:23;1560645383991;10;0;3;13;3;2;3
16.06.2019 02:37:23;1560645443992;10;0;2;11;3;2;3
16.06.2019 02:38:23;1560645503996;10;0;5;15;3;2;3
16.06.2019 02:39:23;1560645563996;10;0;5;16;3;2;3
16.06.2019 02:40:23;1560645623999;10;0;5;16;3;2;3
16.06.2019 02:41:24;1560645684000;10;0;4;12;3;2;3
16.06.2019 02:42:24;1560645744001;10;0;4;16;3;2;3
16.06.2019 02:43:34;1560645814002;10;0;3;16;3;2;3
16.06.2019 02:44:34;1560645874003;10;0;5;15;3;2;3
16.06.2019 02:45:44;1560645944001;10;0;3;15;3;2;3
16.06.2019 02:46:44;1560646004005;10;0;4;11;3;2;3
16.06.2019 02:47:54;1560646074006;10;0;3;16;3;2;3
16.06.2019 02:48:54;1560646134008;10;0;4;11;3;2;3
16.06.2019 02:50:04;1560646204004;10;0;1;9;3;2;3
16.06.2019 02:51:04;1560646264009;10;0;3;10;3;2;3
16.06.2019 02:52:05;1560646325010;10;0;5;13;3;2;3
16.06.2019 02:53:14;1560646394007;10;0;2;11;3;2;3
16.06.2019 02:54:14;1560646454012;10;0;5;16;2;2;3
16.06.2019 02:55:24;1560646524010;10;0;3;13;3;2;3
16.06.2019 02:56:24;1560646584013;10;0;3;8;3;2;3
16.06.2019 02:57:34;1560646654013;10;0;3;16;3;2;3
16.06.2019 02:58:44;1560646724015;10;0;5;16;3;2;3
16.06.2019 02:59:54;1560646794014;10;0;3;13;3;2;3
16.06.2019 03:00:54;1560646854016;10;0;1;8;3;2;3
16.06.2019 03:01:54;1560646914023;10;0;3;8;3;2;3
16.06.2019 03:02:54;1560646974024;10;0;1;9;3;2;3
16.06.2019 03:03:55;1560647035028;10;0;3;16;3;2;3
16.06.2019 03:05:04;1560647104036;10;0;3;16;3;2;3
16.06.2019 03:06:04;1560647164039;10;0;3;8;3;2;3
16.06.2019 03:07:04;1560647224042;10;0;5;16;3;2;3
16.06.2019 03:08:04;1560647284045;10;0;4;11;3;2;3
16.06.2019 03:09:04;1560647344046;10;0;2;7;3;2;3
16.06.2019 03:10:04;1560647404052;10;0;3;9;3;2;3
16.06.2019 03:11:04;1560647464056;10;0;3;8;3;2;3
16.06.2019 03:12:04;1560647524056;10;0;3;12;3;2;3
16.06.2019 03:13:04;1560647584059;10;0;2;8;3;2;3
16.06.2019 03:14:04;1560647644063;10;0;2;9;3;2;3
16.06.2019 03:15:04;1560647704071;10;0;3;13;3;2;3
16.06.2019 03:16:04;1560647764074;10;0;5;16;3;2;3
16.06.2019 03:17:04;1560647824075;10;0;3;13;3;2;3
