Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
26.06.2019 00:00:54;1561500054890;10;0;10;17;3;5;4
26.06.2019 00:01:54;1561500114890;10;0;15;13;3;2;4
26.06.2019 00:02:54;1561500174893;10;0;14;14;3;2;4
26.06.2019 00:04:03;1561500243919;10;0;12;15;3;2;4
26.06.2019 00:05:13;1561500313904;10;0;9;11;3;4;4
26.06.2019 00:06:13;1561500373908;10;0;11;16;3;5;4
26.06.2019 00:07:14;1561500434911;10;0;9;16;3;5;4
26.06.2019 00:08:14;1561500494911;10;0;11;9;3;3;4
26.06.2019 00:09:14;1561500554919;10;0;12;18;3;4;4
26.06.2019 00:10:23;1561500623948;10;0;11;16;3;5;4
26.06.2019 00:11:33;1561500693924;10;0;10;11;3;2;4
26.06.2019 00:12:33;1561500753930;10;0;9;11;3;4;4
26.06.2019 00:13:33;1561500813935;10;0;11;18;3;5;4
26.06.2019 00:14:44;1561500884936;10;0;12;14;3;2;4
26.06.2019 00:15:53;1561500953945;10;0;7;10;3;3;4
26.06.2019 00:17:03;1561501023943;10;0;13;11;3;2;4
26.06.2019 00:18:03;1561501083948;10;0;9;12;3;4;4
26.06.2019 00:19:03;1561501143951;10;0;12;13;3;2;4
26.06.2019 00:20:03;1561501203954;10;0;13;16;3;2;4
26.06.2019 00:21:03;1561501263959;10;0;9;13;3;5;4
26.06.2019 00:22:03;1561501323963;10;0;13;18;3;4;4
26.06.2019 00:23:03;1561501383974;10;0;12;13;3;2;3
26.06.2019 00:24:13;1561501453969;10;0;14;13;3;2;4
26.06.2019 00:25:13;1561501513975;10;0;10;17;3;5;4
26.06.2019 00:26:13;1561501573979;10;0;10;15;3;5;4
26.06.2019 00:27:13;1561501633983;10;0;12;16;3;2;4
26.06.2019 00:28:13;1561501693986;10;0;12;18;3;3;4
26.06.2019 00:29:13;1561501753986;10;0;11;11;3;2;3
26.06.2019 00:30:13;1561501813992;10;0;11;16;3;5;4
26.06.2019 00:31:13;1561501873993;10;0;12;14;3;2;3
26.06.2019 00:32:13;1561501933996;10;0;13;14;3;2;4
26.06.2019 00:33:14;1561501994004;10;0;14;18;3;2;4
26.06.2019 00:34:24;1561502064007;10;0;12;18;3;2;4
26.06.2019 00:35:24;1561502124007;10;0;8;11;3;3;4
26.06.2019 00:36:24;1561502184009;10;0;9;9;3;2;3
26.06.2019 00:37:24;1561502244015;10;0;14;15;3;2;4
26.06.2019 00:38:24;1561502304022;10;0;12;18;3;4;4
26.06.2019 00:39:24;1561502364024;10;0;11;16;3;5;4
26.06.2019 00:40:24;1561502424028;10;0;9;15;3;5;4
26.06.2019 00:41:24;1561502484031;10;0;12;18;3;2;4
26.06.2019 00:42:24;1561502544033;10;0;9;13;3;4;4
26.06.2019 00:43:24;1561502604036;10;0;11;11;3;2;3
26.06.2019 00:44:24;1561502664042;10;0;11;16;3;5;4
26.06.2019 00:45:24;1561502724047;10;0;13;18;3;2;3
26.06.2019 00:46:24;1561502784049;10;0;12;18;3;2;4
26.06.2019 00:47:24;1561502844054;10;0;13;18;3;2;4
26.06.2019 00:48:24;1561502904054;10;0;14;16;3;2;4
26.06.2019 00:49:24;1561502964060;10;0;12;18;3;2;4
26.06.2019 00:50:24;1561503024064;10;0;10;16;3;5;4
26.06.2019 00:51:24;1561503084067;10;0;11;16;3;5;4
26.06.2019 00:52:24;1561503144070;10;0;7;11;3;4;3
26.06.2019 00:53:24;1561503204071;10;0;10;10;3;2;3
26.06.2019 00:54:24;1561503264077;10;0;11;18;3;4;4
26.06.2019 00:55:24;1561503324080;10;0;9;13;3;5;4
26.06.2019 00:56:34;1561503394085;10;0;9;13;3;4;4
26.06.2019 00:57:34;1561503454086;10;0;12;11;3;2;4
26.06.2019 00:58:34;1561503514090;10;0;9;17;3;5;4
26.06.2019 00:59:34;1561503574092;10;0;9;10;3;2;4
26.06.2019 01:00:34;1561503634095;10;0;9;10;3;2;3
26.06.2019 01:01:34;1561503694096;10;0;9;9;3;3;4
26.06.2019 01:02:34;1561503754096;10;0;9;9;3;3;4
26.06.2019 01:03:34;1561503814100;10;0;8;10;3;4;4
26.06.2019 01:04:44;1561503884102;10;0;9;16;3;5;4
26.06.2019 01:05:44;1561503944104;10;0;7;11;3;4;4
26.06.2019 01:06:54;1561504014100;10;0;8;9;3;2;3
26.06.2019 01:07:54;1561504074106;10;0;11;18;3;4;4
26.06.2019 01:08:54;1561504134106;10;0;9;15;3;5;4
26.06.2019 01:10:04;1561504204106;10;0;10;11;3;2;4
26.06.2019 01:11:04;1561504264107;10;0;14;13;3;2;3
26.06.2019 01:12:04;1561504324109;10;0;12;18;3;2;4
26.06.2019 01:13:14;1561504394111;10;0;12;18;3;3;4
26.06.2019 01:14:24;1561504464111;10;0;9;11;3;4;4
26.06.2019 01:15:24;1561504524113;10;0;10;17;3;5;4
26.06.2019 01:16:24;1561504584113;10;0;9;16;3;5;4
26.06.2019 01:17:24;1561504644114;10;0;8;13;3;5;4
26.06.2019 01:18:34;1561504714112;10;0;10;9;3;2;3
26.06.2019 01:19:34;1561504774117;10;0;12;18;3;4;4
26.06.2019 01:20:44;1561504844114;10;0;7;9;3;3;4
26.06.2019 01:21:44;1561504904116;10;0;12;16;3;2;4
26.06.2019 01:22:44;1561504964120;10;0;8;12;3;4;4
26.06.2019 01:23:44;1561505024121;10;0;12;18;3;4;4
26.06.2019 01:24:44;1561505084123;10;0;12;18;3;4;4
26.06.2019 01:25:54;1561505154123;10;0;9;12;3;4;3
26.06.2019 01:26:54;1561505214125;10;0;12;17;3;5;4
26.06.2019 01:28:04;1561505284123;10;0;7;10;3;3;4
26.06.2019 01:29:04;1561505344127;10;0;11;16;3;5;4
26.06.2019 01:30:14;1561505414126;10;0;14;12;3;2;4
26.06.2019 01:31:14;1561505474126;10;0;13;16;3;2;4
26.06.2019 01:32:14;1561505534130;10;0;13;18;3;2;4
26.06.2019 01:33:14;1561505594131;10;0;9;12;3;4;3
26.06.2019 01:34:14;1561505654132;10;0;14;16;3;2;3
26.06.2019 01:35:14;1561505714134;10;0;12;16;3;5;4
26.06.2019 01:36:24;1561505784129;10;0;9;9;3;2;4
26.06.2019 01:37:24;1561505844135;10;0;9;11;3;4;3
26.06.2019 01:38:24;1561505904136;10;0;9;13;3;4;4
26.06.2019 01:39:34;1561505974133;10;0;9;9;3;2;4
26.06.2019 01:40:34;1561506034139;10;0;13;18;3;2;4
26.06.2019 01:41:34;1561506094139;10;0;9;17;3;5;4
26.06.2019 01:42:34;1561506154141;10;0;12;18;3;3;4
26.06.2019 01:43:44;1561506224136;10;0;9;9;3;3;4
26.06.2019 01:44:44;1561506284143;10;0;14;16;3;2;4
26.06.2019 01:45:54;1561506354143;10;0;9;14;3;5;3
26.06.2019 01:46:54;1561506414145;10;0;12;18;3;4;4
26.06.2019 01:48:04;1561506484141;10;0;7;10;3;3;3
26.06.2019 01:49:04;1561506544141;10;0;7;9;3;3;3
26.06.2019 01:50:04;1561506604149;10;0;12;18;3;3;4
26.06.2019 01:51:14;1561506674144;10;0;7;9;3;2;4
26.06.2019 01:52:14;1561506734149;10;0;12;18;3;4;4
26.06.2019 01:53:24;1561506804148;10;0;12;11;3;2;4
26.06.2019 01:54:24;1561506864150;10;0;13;16;3;2;4
26.06.2019 01:55:24;1561506924152;10;0;8;14;3;4;3
26.06.2019 01:56:34;1561506994152;10;0;13;13;3;2;3
26.06.2019 01:57:44;1561507064156;10;0;9;12;3;4;3
26.06.2019 01:58:54;1561507134156;10;0;9;13;3;4;3
26.06.2019 01:59:54;1561507194158;10;0;8;14;3;4;4
26.06.2019 02:01:04;1561507264153;10;0;9;9;3;2;3
26.06.2019 02:02:04;1561507324153;10;0;10;11;3;2;3
26.06.2019 02:03:04;1561507384154;10;0;9;13;3;5;4
26.06.2019 02:04:14;1561507454152;10;0;12;18;3;2;3
26.06.2019 02:05:14;1561507514152;10;0;10;15;3;5;4
26.06.2019 02:06:24;1561507584150;10;0;10;13;3;5;3
26.06.2019 02:07:34;1561507654142;10;0;8;9;3;3;3
26.06.2019 02:08:34;1561507714145;10;0;9;11;3;4;3
26.06.2019 02:09:44;1561507784140;10;0;7;9;3;2;3
26.06.2019 02:10:44;1561507844143;10;0;13;18;3;2;4
26.06.2019 02:11:44;1561507904143;10;0;11;18;3;3;4
26.06.2019 02:12:54;1561507974139;10;0;9;15;3;4;3
26.06.2019 02:13:54;1561508034139;10;0;10;18;3;3;4
26.06.2019 02:15:04;1561508104134;10;0;12;17;3;2;4
26.06.2019 02:16:04;1561508164134;10;0;13;14;3;2;3
26.06.2019 02:17:14;1561508234135;10;0;12;18;3;3;4
26.06.2019 02:18:24;1561508304129;10;0;9;9;3;2;3
26.06.2019 02:19:24;1561508364131;10;0;12;11;3;2;3
26.06.2019 02:20:34;1561508434131;10;0;12;16;3;2;3
26.06.2019 02:21:44;1561508504129;10;0;9;13;3;4;3
26.06.2019 02:22:54;1561508574125;10;0;13;13;3;2;3
26.06.2019 02:24:04;1561508644124;10;0;14;12;3;2;3
26.06.2019 02:25:04;1561508704125;10;0;9;12;3;4;3
26.06.2019 02:26:14;1561508774123;10;0;7;11;3;4;3
26.06.2019 02:27:24;1561508844123;10;0;9;16;3;4;3
26.06.2019 02:28:34;1561508914122;10;0;13;18;3;3;4
26.06.2019 02:29:44;1561508984121;10;0;12;17;3;4;4
26.06.2019 02:30:54;1561509054118;10;0;9;16;3;5;3
26.06.2019 02:32:04;1561509124115;10;0;12;15;3;2;3
26.06.2019 02:33:14;1561509194112;10;0;9;11;3;2;3
26.06.2019 02:34:14;1561509254114;10;0;12;18;3;4;4
26.06.2019 02:35:24;1561509324114;10;0;12;18;3;3;3
26.06.2019 02:36:34;1561509394112;10;0;10;15;3;5;4
26.06.2019 02:37:44;1561509464105;10;0;7;9;3;2;3
26.06.2019 02:38:44;1561509524105;10;0;7;9;3;2;3
26.06.2019 02:39:44;1561509584106;10;0;12;16;3;2;3
26.06.2019 02:40:54;1561509654106;10;0;13;17;3;2;3
26.06.2019 02:42:04;1561509724103;10;0;13;16;3;2;4
26.06.2019 02:43:14;1561509794100;10;0;12;11;3;2;4
26.06.2019 02:44:24;1561509864102;10;0;8;11;3;4;3
26.06.2019 02:45:34;1561509934099;10;0;9;13;3;4;3
26.06.2019 02:46:34;1561509994099;10;0;12;18;3;3;4
26.06.2019 02:47:44;1561510064095;10;0;11;11;3;2;3
26.06.2019 02:48:54;1561510134094;10;0;12;16;3;2;3
26.06.2019 02:50:04;1561510204091;10;0;8;9;3;3;3
26.06.2019 02:51:04;1561510264091;10;0;12;11;3;2;3
26.06.2019 02:52:04;1561510324092;10;0;8;12;3;4;3
26.06.2019 02:53:04;1561510384093;10;0;12;18;3;2;4
26.06.2019 02:54:14;1561510454090;10;0;10;14;3;5;3
26.06.2019 02:55:24;1561510524089;10;0;9;13;3;4;3
26.06.2019 02:56:34;1561510594087;10;0;7;10;3;3;3
26.06.2019 02:57:44;1561510664086;10;0;13;17;3;2;3
26.06.2019 02:58:54;1561510734083;10;0;8;11;3;3;3
26.06.2019 03:00:04;1561510804081;10;0;14;13;3;2;4
26.06.2019 03:01:14;1561510874079;10;0;12;17;3;2;3
26.06.2019 03:02:24;1561510944073;10;0;12;16;3;2;3
