Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
29.06.2019 00:00:50;1561759250269;10;0;7;14;3;4;4
29.06.2019 00:01:50;1561759310270;10;0;9;18;3;3;4
29.06.2019 00:03:00;1561759380266;10;0;9;11;3;2;3
29.06.2019 00:04:00;1561759440267;10;0;6;9;3;2;3
29.06.2019 00:05:00;1561759500268;10;0;6;9;3;3;3
29.06.2019 00:06:00;1561759560270;10;0;7;9;3;2;4
29.06.2019 00:07:00;1561759620270;10;0;9;12;3;2;4
29.06.2019 00:08:00;1561759680273;10;0;11;13;3;2;3
29.06.2019 00:09:00;1561759740273;10;0;7;9;3;3;3
29.06.2019 00:10:00;1561759800274;10;0;9;13;3;2;4
29.06.2019 00:11:00;1561759860278;10;0;10;15;3;2;4
29.06.2019 00:12:00;1561759920281;10;0;5;11;3;4;4
29.06.2019 00:13:10;1561759990279;10;0;9;10;3;2;4
29.06.2019 00:14:10;1561760050281;10;0;9;17;3;2;4
29.06.2019 00:15:20;1561760120280;10;0;6;9;3;2;4
29.06.2019 00:16:20;1561760180281;10;0;9;9;3;2;3
29.06.2019 00:17:20;1561760240281;10;0;5;9;3;2;3
29.06.2019 00:18:20;1561760300287;10;0;9;17;3;2;4
29.06.2019 00:19:30;1561760370284;10;0;9;16;3;2;4
29.06.2019 00:20:30;1561760430289;10;0;6;16;3;4;4
29.06.2019 00:21:30;1561760490289;10;0;8;18;3;3;4
29.06.2019 00:22:30;1561760550290;10;0;4;12;3;4;4
29.06.2019 00:23:40;1561760620291;10;0;6;14;3;4;4
29.06.2019 00:24:50;1561760690292;10;0;6;16;3;4;4
29.06.2019 00:26:00;1561760760295;10;0;5;11;3;4;4
29.06.2019 00:27:10;1561760830297;10;0;5;14;3;4;4
29.06.2019 00:28:10;1561760890297;10;0;5;11;3;3;3
29.06.2019 00:29:20;1561760960293;10;0;7;9;3;3;4
29.06.2019 00:30:20;1561761020298;10;0;3;11;3;4;4
29.06.2019 00:31:20;1561761080299;10;0;9;18;3;3;4
29.06.2019 00:32:20;1561761140300;10;0;5;11;3;4;4
29.06.2019 00:33:30;1561761210297;10;0;9;9;3;2;4
29.06.2019 00:34:30;1561761270301;10;0;9;11;3;2;3
29.06.2019 00:35:30;1561761330303;10;0;11;16;3;2;4
29.06.2019 00:36:30;1561761390307;10;0;7;17;3;4;4
29.06.2019 00:37:40;1561761460304;10;0;5;9;3;3;4
