Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
12.06.2019 00:00:19;1560290419776;10;0;4;5;0;0;4
12.06.2019 00:01:19;1560290479780;10;0;3;5;0;0;4
12.06.2019 00:02:19;1560290539788;10;0;6;0;4;2;4
12.06.2019 00:03:19;1560290599792;10;0;6;5;0;0;4
12.06.2019 00:04:19;1560290659798;10;0;5;5;0;0;2
12.06.2019 00:05:19;1560290719806;10;0;6;0;4;2;3
12.06.2019 00:06:19;1560290779811;10;0;1;0;1;0;0
12.06.2019 00:07:19;1560290839816;10;0;6;2;3;2;4
12.06.2019 00:08:19;1560290899821;10;0;3;5;0;0;4
12.06.2019 00:09:19;1560290959829;10;0;0;2;1;0;0
12.06.2019 00:10:19;1560291019833;10;0;0;0;1;0;0
12.06.2019 00:11:19;1560291079840;10;0;0;0;4;0;1
12.06.2019 00:12:19;1560291139846;10;0;0;0;2;0;0
12.06.2019 00:13:19;1560291199852;10;0;4;0;5;1;2
12.06.2019 00:14:19;1560291259858;10;0;5;0;5;2;2
12.06.2019 00:15:19;1560291319864;10;0;5;5;0;0;3
12.06.2019 00:16:19;1560291379871;10;0;2;0;5;1;1
12.06.2019 00:17:19;1560291439877;10;0;2;2;0;0;0
12.06.2019 00:18:19;1560291499881;10;0;4;3;1;1;5
12.06.2019 00:19:19;1560291559888;10;0;3;5;1;0;4
12.06.2019 00:20:19;1560291619894;10;0;3;5;0;0;4
12.06.2019 00:21:19;1560291679901;10;0;0;4;0;0;0
12.06.2019 00:22:19;1560291739906;10;0;0;0;2;0;0
12.06.2019 00:23:19;1560291799913;10;0;0;4;1;0;0
12.06.2019 00:24:19;1560291859918;10;0;0;5;0;0;1
12.06.2019 00:25:19;1560291919925;10;0;0;5;0;0;0
12.06.2019 00:26:19;1560291979931;10;0;2;5;0;0;4
12.06.2019 00:27:19;1560292039935;10;0;2;0;5;2;3
12.06.2019 00:28:19;1560292099941;10;0;0;0;5;0;1
12.06.2019 00:29:19;1560292159948;10;0;2;0;5;2;4
12.06.2019 00:30:19;1560292219954;10;0;3;4;2;2;5
12.06.2019 00:31:19;1560292279959;10;0;0;0;5;0;2
12.06.2019 00:32:19;1560292339965;10;0;2;0;4;2;4
12.06.2019 00:33:19;1560292399971;10;0;0;0;4;0;1
12.06.2019 00:34:19;1560292459977;10;0;0;2;0;0;0
12.06.2019 00:35:19;1560292519983;10;0;1;0;4;2;4
12.06.2019 00:36:19;1560292579989;10;0;0;4;0;0;0
12.06.2019 00:37:19;1560292639995;10;0;0;2;0;0;0
12.06.2019 00:38:20;1560292700003;10;0;0;0;1;0;0
12.06.2019 00:39:20;1560292760009;10;0;0;0;2;0;0
12.06.2019 00:40:20;1560292820015;10;0;1;2;2;2;4
12.06.2019 00:41:20;1560292880020;10;0;0;6;0;0;4
12.06.2019 00:42:20;1560292940027;10;0;0;0;1;0;0
12.06.2019 00:43:20;1560293000032;10;0;2;3;1;2;4
12.06.2019 00:44:20;1560293060038;10;0;0;0;3;0;0
12.06.2019 00:45:20;1560293120045;10;0;1;3;0;1;4
12.06.2019 00:46:20;1560293180049;10;0;0;5;0;0;1
12.06.2019 00:47:20;1560293240056;10;0;0;0;4;2;3
12.06.2019 00:48:20;1560293300062;10;0;0;0;3;0;0
12.06.2019 00:49:20;1560293360067;10;0;2;3;2;2;4
12.06.2019 00:50:20;1560293420073;10;0;0;0;5;1;2
12.06.2019 00:51:20;1560293480078;10;0;1;5;1;0;4
