Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye;InsideTable2;InsideWork2
05.07.2019 00:27:36;1562279256382;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 00:28:46;1562279326382;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 00:29:56;1562279396379;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 00:31:06;1562279466375;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 00:32:06;1562279526375;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 00:33:06;1562279586375;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 00:34:16;1562279656373;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 00:35:26;1562279726371;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 00:36:36;1562279796368;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 00:37:46;1562279866367;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 00:38:56;1562279936365;10.00;0.00;0.06;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 00:40:06;1562280006360;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 00:41:06;1562280066360;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 00:42:16;1562280136358;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 00:43:16;1562280196358;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 00:44:26;1562280266356;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 00:45:36;1562280336354;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 00:46:46;1562280406351;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 00:47:46;1562280466351;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 00:48:56;1562280536347;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 00:49:56;1562280596347;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 00:51:06;1562280666346;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 00:52:16;1562280736343;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 00:53:26;1562280806340;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 00:54:36;1562280876340;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 00:55:46;1562280946337;10.00;0.00;0.06;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 00:56:56;1562281016335;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 00:58:06;1562281086333;10.00;0.00;0.06;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 00:59:16;1562281156331;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:00:26;1562281226329;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:01:36;1562281296327;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:02:46;1562281366325;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:03:56;1562281436323;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:05:06;1562281506322;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:06:16;1562281576320;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:07:26;1562281646319;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 01:08:36;1562281716317;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 01:09:46;1562281786314;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 01:10:56;1562281856312;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:12:06;1562281926309;10.00;0.00;0.06;0.00;0.00;34.00;3.00;0.00;0.00
05.07.2019 01:13:16;1562281996308;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:14:26;1562282066305;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 01:15:36;1562282136305;10.00;0.00;0.06;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 01:16:46;1562282206303;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 01:17:56;1562282276298;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:18:56;1562282336298;10.00;0.00;0.06;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 01:19:56;1562282396298;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:21:06;1562282466295;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:22:16;1562282536293;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:23:26;1562282606291;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:24:36;1562282676289;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:25:46;1562282746288;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:26:56;1562282816288;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:28:06;1562282886287;10.00;0.00;0.06;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 01:29:16;1562282956285;10.00;0.00;0.06;0.00;0.00;34.00;3.00;0.00;0.00
05.07.2019 01:30:26;1562283026285;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:31:36;1562283096282;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:32:46;1562283166280;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 01:33:46;1562283226281;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:34:56;1562283296280;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 01:36:06;1562283366279;10.00;0.00;0.06;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 01:37:16;1562283436277;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 01:38:16;1562283496278;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:39:26;1562283566275;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 01:40:36;1562283636276;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 01:41:46;1562283706272;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:42:46;1562283766274;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:43:56;1562283836273;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:45:06;1562283906272;10.00;0.00;0.06;0.00;0.00;34.00;3.00;0.00;0.00
05.07.2019 01:46:16;1562283976268;10.00;0.00;0.03;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:47:16;1562284036269;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 01:48:26;1562284106267;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 01:49:36;1562284176268;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:50:46;1562284246266;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:51:56;1562284316266;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 01:53:06;1562284386265;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 01:54:16;1562284456264;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:55:26;1562284526261;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 01:56:26;1562284586265;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 01:57:26;1562284646266;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 01:58:26;1562284706267;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 01:59:36;1562284776266;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 02:00:36;1562284836267;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 02:01:46;1562284906265;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 02:02:56;1562284976264;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 02:04:06;1562285046261;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 02:05:06;1562285106261;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:06:06;1562285166261;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:07:16;1562285236259;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:08:26;1562285306256;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 02:09:26;1562285366256;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 02:10:36;1562285436254;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:11:46;1562285506253;10.00;0.00;0.06;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 02:12:56;1562285576249;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:14:06;1562285646250;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 02:15:16;1562285716248;10.00;0.00;0.03;0.00;0.00;34.00;3.00;0.00;0.00
05.07.2019 02:16:26;1562285786245;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:17:36;1562285856244;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 02:18:46;1562285926244;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 02:19:56;1562285996241;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:20:56;1562286056242;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:22:06;1562286126240;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 02:23:16;1562286196238;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 02:24:16;1562286256240;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 02:25:26;1562286326237;10.00;0.00;0.06;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 02:26:36;1562286396235;10.00;0.00;0.03;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 02:27:46;1562286466232;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 02:28:46;1562286526233;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:29:56;1562286596230;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 02:30:56;1562286656231;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 02:32:06;1562286726227;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:33:06;1562286786229;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 02:34:16;1562286856224;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 02:35:16;1562286916225;10.00;0.00;0.06;0.00;0.00;34.00;3.00;0.00;0.00
05.07.2019 02:36:26;1562286986222;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:37:36;1562287056220;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 02:38:36;1562287116221;10.00;0.00;0.06;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 02:39:46;1562287186220;10.00;0.00;0.06;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 02:40:56;1562287256219;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 02:42:06;1562287326216;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 02:43:16;1562287396214;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 02:44:16;1562287456215;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:45:26;1562287526211;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 02:46:36;1562287596209;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 02:47:36;1562287656210;10.00;0.00;0.06;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 02:48:46;1562287726208;10.00;0.00;0.06;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:49:56;1562287796205;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 02:51:06;1562287866204;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 02:52:16;1562287936203;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 02:53:26;1562288006201;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 02:54:26;1562288066202;10.00;0.00;0.06;0.00;0.00;39.00;3.00;0.00;0.00
05.07.2019 02:55:36;1562288136198;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 02:56:46;1562288206197;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 02:57:56;1562288276195;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 02:59:06;1562288346193;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:00:06;1562288406193;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:01:16;1562288476192;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:02:26;1562288546189;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 03:03:26;1562288606189;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:04:36;1562288676186;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:05:46;1562288746185;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:06:56;1562288816183;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 03:07:56;1562288876185;10.00;0.00;0.06;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:09:06;1562288946183;10.00;0.00;0.06;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:10:16;1562289016180;10.00;0.00;0.03;0.00;0.00;38.00;3.00;0.00;0.00
05.07.2019 03:11:26;1562289086179;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 03:12:36;1562289156176;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 03:13:46;1562289226175;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:14:56;1562289296176;10.00;0.00;0.06;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:16:06;1562289366172;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:17:16;1562289436171;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:18:26;1562289506171;10.00;0.00;0.06;0.00;0.00;34.00;3.00;0.00;0.00
05.07.2019 03:19:36;1562289576167;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 03:20:36;1562289636169;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:21:46;1562289706166;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 03:22:56;1562289776163;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:23:56;1562289836163;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:25:06;1562289906161;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 03:26:16;1562289976160;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:27:16;1562290036160;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:28:26;1562290106158;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:29:36;1562290176157;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 03:30:46;1562290246158;10.00;0.00;0.06;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 03:31:56;1562290316153;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:33:06;1562290386153;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:34:16;1562290456152;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:35:26;1562290526149;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 03:36:26;1562290586149;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:37:36;1562290656146;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:38:36;1562290716146;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:39:46;1562290786144;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:40:56;1562290856145;10.00;0.00;0.06;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:42:06;1562290926141;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 03:43:16;1562290996139;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:44:26;1562291066136;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:45:36;1562291136134;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:46:46;1562291206131;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 03:47:56;1562291276129;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:48:56;1562291336129;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 03:50:06;1562291406126;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 03:51:16;1562291476124;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:52:26;1562291546122;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 03:53:36;1562291616120;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:54:46;1562291686119;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 03:55:56;1562291756116;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 03:57:06;1562291826116;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 03:58:16;1562291896113;10.00;0.00;0.03;0.00;0.00;33.00;2.00;0.00;0.00
05.07.2019 03:59:26;1562291966111;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 04:00:36;1562292036111;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:01:36;1562292096111;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:02:36;1562292156111;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 04:03:36;1562292216113;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 04:04:46;1562292286113;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:05:46;1562292346113;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
05.07.2019 04:06:46;1562292406115;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 04:07:46;1562292466115;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 04:08:46;1562292526118;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:09:46;1562292586118;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:10:46;1562292646118;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:11:46;1562292706120;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 04:12:46;1562292766120;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 04:13:46;1562292826122;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:14:56;1562292896122;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:15:56;1562292956122;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 04:16:56;1562293016123;10.00;0.00;0.03;0.00;0.00;33.00;3.00;0.00;0.00
05.07.2019 04:17:56;1562293076125;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 04:18:56;1562293136125;10.00;0.00;0.03;0.00;0.00;31.00;3.00;0.00;0.00
05.07.2019 04:19:56;1562293196127;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 04:20:56;1562293256128;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:21:56;1562293316128;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 04:22:56;1562293376129;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 04:23:56;1562293436131;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:25:06;1562293506130;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 04:26:06;1562293566131;10.00;0.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
05.07.2019 04:27:06;1562293626133;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:28:06;1562293686134;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 04:29:06;1562293746134;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:30:06;1562293806135;10.00;0.00;0.03;0.00;0.00;30.00;3.00;0.00;0.00
05.07.2019 04:31:06;1562293866135;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:32:06;1562293926137;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 04:33:06;1562293986137;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:34:06;1562294046139;10.00;0.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
05.07.2019 04:35:06;1562294106140;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 04:36:06;1562294166141;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 04:37:16;1562294236141;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
05.07.2019 04:38:16;1562294296143;10.00;0.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
05.07.2019 04:39:16;1562294356143;10.00;0.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
05.07.2019 04:40:16;1562294416143;10.00;0.00;0.03;0.00;0.00;29.00;3.00;0.00;0.00
