Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
18.06.2019 00:00:25;1560808825397;10;0;5;15;3;2;3
18.06.2019 00:01:35;1560808895393;10;0;9;15;3;2;3
18.06.2019 00:02:45;1560808965387;10;0;5;9;3;2;3
18.06.2019 00:03:55;1560809035384;10;0;5;11;3;2;3
18.06.2019 00:05:05;1560809105379;10;0;9;16;2;2;3
18.06.2019 00:06:15;1560809175374;10;0;9;13;2;2;3
18.06.2019 00:07:25;1560809245370;10;0;9;13;2;2;3
18.06.2019 00:08:35;1560809315366;10;0;9;17;2;2;3
18.06.2019 00:09:45;1560809385364;10;0;8;18;3;2;3
18.06.2019 00:10:55;1560809455356;10;0;9;17;2;2;3
18.06.2019 00:12:05;1560809525350;10;0;9;13;3;2;3
18.06.2019 00:13:15;1560809595346;10;0;9;16;2;2;3
18.06.2019 00:14:25;1560809665342;10;0;6;15;3;2;3
18.06.2019 00:15:35;1560809735335;10;0;5;9;3;2;3
18.06.2019 00:16:35;1560809795336;10;0;7;16;3;2;3
18.06.2019 00:17:45;1560809865327;10;0;9;11;3;2;3
18.06.2019 00:18:55;1560809935326;10;0;8;17;2;2;3
18.06.2019 00:20:05;1560810005318;10;0;7;9;3;2;3
18.06.2019 00:21:05;1560810065319;10;0;9;18;2;2;3
18.06.2019 00:22:15;1560810135311;10;0;5;10;3;2;3
18.06.2019 00:23:25;1560810205309;10;0;5;13;3;2;3
18.06.2019 00:24:35;1560810275302;10;0;9;16;2;2;3
18.06.2019 00:25:45;1560810345297;10;0;10;14;2;2;3
18.06.2019 00:26:45;1560810405297;10;0;5;16;3;2;3
18.06.2019 00:27:55;1560810475288;10;0;9;16;2;2;3
18.06.2019 00:29:05;1560810545282;10;0;3;11;3;2;3
18.06.2019 00:30:15;1560810615278;10;0;4;12;3;2;3
18.06.2019 00:31:15;1560810675278;10;0;8;17;3;2;3
18.06.2019 00:32:25;1560810745268;10;0;4;9;3;2;3
18.06.2019 00:33:35;1560810815265;10;0;9;12;3;2;3
18.06.2019 00:34:45;1560810885260;10;0;7;9;3;2;3
18.06.2019 00:35:55;1560810955256;10;0;5;13;3;2;3
18.06.2019 00:37:05;1560811025252;10;0;3;10;3;2;3
18.06.2019 00:38:15;1560811095247;10;0;9;18;2;2;3
18.06.2019 00:39:25;1560811165244;10;0;9;16;2;2;3
18.06.2019 00:40:35;1560811235237;10;0;9;16;2;2;3
18.06.2019 00:41:45;1560811305232;10;0;4;9;3;2;3
18.06.2019 00:42:55;1560811375227;10;0;9;9;3;2;3
18.06.2019 00:44:05;1560811445223;10;0;5;9;3;2;3
18.06.2019 00:45:05;1560811505224;10;0;6;15;3;2;3
18.06.2019 00:46:15;1560811575216;10;0;3;11;3;2;3
18.06.2019 00:47:25;1560811645213;10;0;10;11;3;2;3
18.06.2019 00:48:35;1560811715207;10;0;6;8;3;2;3
18.06.2019 00:49:45;1560811785206;10;0;7;18;3;2;3
18.06.2019 00:50:55;1560811855198;10;0;4;9;3;2;3
18.06.2019 00:52:05;1560811925194;10;0;9;16;2;2;3
18.06.2019 00:53:15;1560811995189;10;0;9;11;3;2;3
18.06.2019 00:54:25;1560812065187;10;0;4;10;3;2;3
18.06.2019 00:55:35;1560812135181;10;0;9;18;3;2;3
18.06.2019 00:56:45;1560812205178;10;0;8;11;3;2;3
18.06.2019 00:57:55;1560812275173;10;0;9;17;2;2;3
18.06.2019 00:59:05;1560812345168;10;0;8;9;3;2;3
18.06.2019 01:00:05;1560812405170;10;0;6;16;3;2;3
18.06.2019 01:01:15;1560812475162;10;0;7;8;3;2;3
18.06.2019 01:02:25;1560812545157;10;0;9;13;3;2;3
18.06.2019 01:03:35;1560812615153;10;0;8;11;3;2;3
18.06.2019 01:04:45;1560812685145;10;0;9;18;2;2;3
18.06.2019 01:05:55;1560812755138;10;0;5;11;3;2;3
18.06.2019 01:07:05;1560812825132;10;0;4;12;3;2;3
18.06.2019 01:08:15;1560812895123;10;0;6;9;3;2;3
18.06.2019 01:09:25;1560812965118;10;0;10;14;3;2;3
18.06.2019 01:10:35;1560813035107;10;0;7;9;3;2;3
18.06.2019 01:11:45;1560813105100;10;0;5;9;3;2;3
18.06.2019 01:12:55;1560813175096;10;0;9;18;2;2;3
18.06.2019 01:14:05;1560813245085;10;0;8;18;2;2;3
18.06.2019 01:15:15;1560813315077;10;0;7;11;3;2;3
18.06.2019 01:16:25;1560813385074;10;0;7;16;3;2;3
18.06.2019 01:17:35;1560813455063;10;0;9;18;2;2;3
18.06.2019 01:18:45;1560813525056;10;0;5;14;3;2;3
18.06.2019 01:19:55;1560813595049;10;0;9;16;2;2;3
18.06.2019 01:21:05;1560813665042;10;0;9;15;2;2;3
18.06.2019 01:22:15;1560813735031;10;0;7;9;3;2;3
18.06.2019 01:23:25;1560813805026;10;0;9;16;2;2;3
18.06.2019 01:24:35;1560813875018;10;0;9;11;3;2;3
18.06.2019 01:25:45;1560813945009;10;0;9;11;3;2;3
18.06.2019 01:26:55;1560814015002;10;0;8;12;3;2;3
18.06.2019 01:28:04;1560814084995;10;0;6;14;3;2;3
18.06.2019 01:29:14;1560814154988;10;0;9;17;2;2;3
18.06.2019 01:30:24;1560814224979;10;0;8;18;2;2;3
18.06.2019 01:31:34;1560814294973;10;0;9;16;2;2;3
18.06.2019 01:32:44;1560814364965;10;0;9;17;2;2;3
18.06.2019 01:33:54;1560814434958;10;0;5;9;3;2;3
18.06.2019 01:35:04;1560814504949;10;0;3;9;3;2;3
18.06.2019 01:36:14;1560814574942;10;0;3;9;3;2;3
18.06.2019 01:37:24;1560814644934;10;0;3;10;3;2;3
18.06.2019 01:38:34;1560814714928;10;0;9;16;2;2;3
18.06.2019 01:39:44;1560814784919;10;0;9;18;3;2;3
18.06.2019 01:40:54;1560814854911;10;0;3;9;3;2;3
18.06.2019 01:42:04;1560814924903;10;0;6;9;3;2;3
18.06.2019 01:43:14;1560814994900;10;0;7;17;3;2;3
18.06.2019 01:44:24;1560815064888;20;0;4;11;3;2;3
18.06.2019 01:45:34;1560815134880;10;0;5;9;3;2;3
18.06.2019 01:46:44;1560815204875;10;0;6;15;3;2;3
18.06.2019 01:47:54;1560815274870;10;0;7;17;2;2;3
18.06.2019 01:49:04;1560815344859;10;0;7;9;3;2;3
18.06.2019 01:50:14;1560815414852;10;0;4;9;3;2;3
18.06.2019 01:51:24;1560815484845;10;0;9;11;3;2;3
18.06.2019 01:52:34;1560815554836;10;0;9;17;2;2;3
18.06.2019 01:53:44;1560815624829;10;0;4;11;3;2;3
