Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye
28.04.2019 00:00:46;1556402446397;10;0;1;9;1;1;3
28.04.2019 00:01:56;1556402516397;10;0;1;9;2;1;3
28.04.2019 00:02:56;1556402576398;10;0;1;9;1;1;3
28.04.2019 00:03:56;1556402636398;10;0;1;9;1;1;3
28.04.2019 00:04:56;1556402696399;10;0;1;7;2;2;3
28.04.2019 00:05:56;1556402756400;10;0;1;5;2;2;3
28.04.2019 00:06:56;1556402816400;10;0;0;5;2;2;3
28.04.2019 00:07:56;1556402876402;10;0;1;7;2;2;3
28.04.2019 00:08:56;1556402936403;10;0;1;9;1;1;3
28.04.2019 00:09:56;1556402996404;10;0;2;9;2;1;3
28.04.2019 00:10:56;1556403056406;10;0;1;8;2;2;3
28.04.2019 00:11:56;1556403116406;10;0;1;7;2;2;3
28.04.2019 00:12:56;1556403176408;10;0;1;7;1;1;3
28.04.2019 00:13:56;1556403236409;10;0;1;9;1;1;3
28.04.2019 00:14:56;1556403296410;10;0;1;8;2;2;3
28.04.2019 00:15:56;1556403356410;10;0;1;7;2;1;3
28.04.2019 00:16:56;1556403416412;10;0;1;10;1;1;3
28.04.2019 00:17:56;1556403476412;10;0;0;5;2;2;3
28.04.2019 00:18:56;1556403536413;10;0;1;8;1;1;3
28.04.2019 00:19:56;1556403596415;10;0;1;10;1;1;3
28.04.2019 00:20:56;1556403656415;10;0;1;8;2;1;3
28.04.2019 00:21:56;1556403716416;10;0;1;7;1;2;3
28.04.2019 00:22:56;1556403776417;10;0;0;4;2;2;3
28.04.2019 00:23:56;1556403836418;10;0;1;10;1;1;3
28.04.2019 00:24:56;1556403896419;10;0;1;10;1;1;3
28.04.2019 00:26:06;1556403966420;10;0;2;10;1;1;3
28.04.2019 00:27:06;1556404026421;10;0;1;7;2;2;3
28.04.2019 00:28:06;1556404086421;10;0;1;9;1;1;3
28.04.2019 00:29:06;1556404146422;10;0;1;5;2;2;3
28.04.2019 00:30:06;1556404206426;10;10;1;4;2;2;3
28.04.2019 00:31:16;1556404276424;10;0;1;6;2;2;3
28.04.2019 00:32:16;1556404336424;10;0;0;5;2;2;3
28.04.2019 00:33:16;1556404396425;10;0;1;7;2;1;3
28.04.2019 00:34:16;1556404456427;10;0;1;6;2;2;3
28.04.2019 00:35:16;1556404516427;10;0;1;5;2;2;2
28.04.2019 00:36:16;1556404576429;10;0;1;5;2;2;3
28.04.2019 00:37:16;1556404636429;10;0;1;8;2;1;3
28.04.2019 00:38:16;1556404696431;10;0;1;8;2;1;3
28.04.2019 00:39:16;1556404756431;10;0;1;6;2;2;3
28.04.2019 00:40:16;1556404816433;10;0;1;7;2;1;3
28.04.2019 00:41:16;1556404876434;10;0;1;9;1;1;3
28.04.2019 00:42:16;1556404936437;10;0;1;10;1;1;3
28.04.2019 00:43:26;1556405006435;10;0;1;8;1;1;3
28.04.2019 00:44:26;1556405066436;10;0;0;5;2;2;3
28.04.2019 00:45:26;1556405126441;10;10;1;6;2;2;3
28.04.2019 00:46:36;1556405196439;10;0;1;7;2;2;3
28.04.2019 00:47:36;1556405256443;10;10;0;7;1;1;3
28.04.2019 00:48:46;1556405326443;10;10;1;9;2;1;3
